# Energy loss (eV)	Intensity (arb. units)	Error bar
    8.7611125000           0.0011417368         0.0002518528
    8.8308625000           0.0014328723         0.0002821418
    8.9006125000           0.0009477333         0.0002294599
    8.9703625000           0.0011002061         0.0002472298
    9.0401125000           0.0009326169         0.0002276226
    9.1098625000           0.0014964864         0.0002883368
    9.1796125000           0.0010652525         0.0002432708
    9.2493625000           0.0011500569         0.0002527688
    9.3191125000           0.0010816850         0.0002451400
    9.3888625000           0.0010042971         0.0002362081
    9.4586125000           0.0009319056         0.0002275358
    9.5283625000           0.0007490831         0.0002039993
    9.5981125000           0.0010054015         0.0002363380
    9.6678625000           0.0008055768         0.0002115520
    9.7376125000           0.0009728679         0.0002324827
    9.8073625000           0.0008388799         0.0002158806
    9.8771125000           0.0007619080         0.0002057382
    9.9468625000           0.0003899957         0.0001471952
   10.0166125000           0.0007011972         0.0001973712
   10.0863625000           0.0006595450         0.0001914194
   10.1561125000           0.0010738391         0.0002442493
   10.2258625000           0.0008486878         0.0002171389
   10.2956125000           0.0006986203         0.0001970082
   10.3653625000           0.0008454139         0.0002167197
   10.4351125000           0.0008980626         0.0002233660
   10.5048625000           0.0004787809         0.0001630918
   10.5746125000           0.0008359147         0.0002154987
   10.6443625000           0.0009288163         0.0002271583
   10.7141125000           0.0002974901         0.0001285583
   10.7838625000           0.0004442451         0.0001570996
   10.8536125000           0.0004983389         0.0001663896
