# Energy loss (eV)	Intensity (arb. units)	Error bar
    8.9404375000           0.0072148981         0.0006331095
    9.0101875000           0.0080000000         0.0006666667
    9.0799375000           0.0063070742         0.0005919400
    9.1496875000           0.0058419069         0.0005696932
    9.2194375000           0.0064737409         0.0005997102
    9.2891875000           0.0053888889         0.0005471588
    9.3589375000           0.0061300461         0.0005835736
    9.4286875000           0.0055628797         0.0005559216
    9.4984375000           0.0055744905         0.0005565015
    9.5681875000           0.0049444444         0.0005241101
    9.6379375000           0.0057191849         0.0005636776
    9.7076875000           0.0054548059         0.0005504950
    9.7774375000           0.0050042868         0.0005272722
    9.8471875000           0.0048888889         0.0005211573
    9.9169375000           0.0041782775         0.0004817951
    9.9866875000           0.0035671664         0.0004451695
   10.0564375000           0.0039181853         0.0004665586
   10.1261875000           0.0036025376         0.0004473712
   10.1959375000           0.0047045366         0.0005112369
   10.2656875000           0.0046184352         0.0005065370
   10.3354375000           0.0037527681         0.0004566039
   10.4051875000           0.0032997501         0.0004281582
   10.4749375000           0.0033143983         0.0004291075
   10.5446875000           0.0040000000         0.0004714045
   10.6144375000           0.0036856017         0.0004524993
   10.6841875000           0.0032002499         0.0004216535
   10.7539375000           0.0033449442         0.0004310803
   10.8236875000           0.0026550558         0.0003840613
   10.8934375000           0.0028522683         0.0003980695
   10.9631875000           0.0025598423         0.0003771120
   11.0329375000           0.0023992504         0.0003650913
   11.1026875000           0.0028260092         0.0003962329
   11.1724375000           0.0027777778         0.0003928371
   11.2421875000           0.0025073241         0.0003732235
   11.3119375000           0.0028040369         0.0003946895
   11.3816875000           0.0019035371         0.0003251954
   11.4514375000           0.0026123605         0.0003809608
   11.5211875000           0.0014004998         0.0002789364
   11.5909375000           0.0013333333         0.0002721655
   11.6606875000           0.0008888889         0.0002222222
