# Energy loss (eV)	Intensity (arb. units)	Error bar
    4.3368700000           0.4894830570         0.0048528615
    4.4072200000           0.4368166866         0.0045843596
    4.4775700000           0.4011914982         0.0043934423
    4.5479200000           0.3742662969         0.0042434533
    4.6182700000           0.3565510951         0.0041418079
    4.6886200000           0.3371014161         0.0040272571
    4.7589700000           0.3413001767         0.0040522602
    4.8293200000           0.3235784498         0.0039456527
    4.8996700000           0.3206907838         0.0039280075
    4.9700200000           0.3192975555         0.0039194656
    5.0403700000           0.3256964862         0.0039585451
    5.1107200000           0.3328424377         0.0040017358
    5.1810700000           0.3368565760         0.0040257943
    5.2514200000           0.3426003063         0.0040599710
    5.3217700000           0.3548402625         0.0041318592
    5.3921200000           0.3570448143         0.0041446745
    5.4624700000           0.3717981643         0.0042294382
    5.5328200000           0.3685950778         0.0042111802
    5.6031700000           0.3811810767         0.0042824739
    5.6735200000           0.3884001100         0.0043228358
    5.7438700000           0.3815514248         0.0042845538
    5.8142200000           0.3949554239         0.0043591630
    5.8845700000           0.3980440562         0.0043761745
    5.9549200000           0.4054849607         0.0044168885
    6.0252700000           0.3925810252         0.0043460400
    6.0956200000           0.4020514773         0.0043981486
    6.1659700000           0.3942305599         0.0043551609
    6.2363200000           0.3820142901         0.0042871519
    6.3066700000           0.3654057647         0.0041929218
    6.3770200000           0.3587554325         0.0041545913
    6.4473700000           0.3635314691         0.0041821545
    6.5177200000           0.3441509105         0.0040691484
    6.5880700000           0.3376621378         0.0040306051
    6.6584200000           0.3269367978         0.0039660754
    6.7287700000           0.3233793554         0.0039444387
    6.7991200000           0.3158391154         0.0038981812
    6.8694700000           0.3132192518         0.0038819799
    6.9398200000           0.3010020349         0.0038055180
    7.0101700000           0.2979126743         0.0037859385
    7.0805200000           0.2816956852         0.0036814522
    7.1508700000           0.2730131808         0.0036242727
    7.2212200000           0.2525690135         0.0034859335
    7.2915700000           0.2459726133         0.0034401109
    7.3619200000           0.2317980865         0.0033395195
    7.4322700000           0.2161756283         0.0032250201
    7.5026200000           0.2067866280         0.0031542077
    7.5729700000           0.1971473288         0.0030798142
    7.6433200000           0.1797223307         0.0029405603
    7.7136700000           0.1634638679         0.0028043999
    7.7840200000           0.1551584977         0.0027322274
    7.8543700000           0.1464660779         0.0026545908
    7.9247200000           0.1312434556         0.0025128577
    7.9950700000           0.1261524136         0.0024636377
    8.0654200000           0.1108077581         0.0023089480
    8.1357700000           0.1025444106         0.0022211867
    8.2061200000           0.0941051523         0.0021278243
    8.2764700000           0.0842818484         0.0020137061
    8.3468200000           0.0818518763         0.0019844647
    8.4171700000           0.0755279704         0.0019062637
    8.4875200000           0.0658750069         0.0017802845
    8.5578700000           0.0659406607         0.0017811714
    8.6282200000           0.0622104815         0.0017300587
    8.6985700000           0.0535143222         0.0016045900
    8.7689200000           0.0502584122         0.0015550109
    8.8392700000           0.0457316761         0.0014833295
    8.9096200000           0.0439338712         0.0014538808
    8.9799700000           0.0410010394         0.0014045154
    9.0503200000           0.0368424570         0.0013313841
    9.1206700000           0.0369910984         0.0013340671
    9.1910200000           0.0324675182         0.0012498377
    9.2613700000           0.0311084440         0.0012233992
    9.3317200000           0.0316885493         0.0012347534
    9.4020700000           0.0287769357         0.0011766609
    9.4724200000           0.0282247207         0.0011653165
    9.5427700000           0.0283080945         0.0011670363
    9.6131200000           0.0266685833         0.0011327369
    9.6834700000           0.0267354095         0.0011341552
    9.7538200000           0.0258780379         0.0011158215
    9.8241700000           0.0255891987         0.0011095769
    9.8945200000           0.0267262501         0.0011339609
    9.9648700000           0.0243472523         0.0010823159
   10.0352200000           0.0230663598         0.0010534613
   10.1055700000           0.0218751577         0.0010258991
   10.1759200000           0.0213172485         0.0010127322
   10.2462700000           0.0212315588         0.0010106947
   10.3166200000           0.0208906310         0.0010025472
   10.3869700000           0.0214216308         0.0010152087
   10.4573200000           0.0201196270         0.0009838730
   10.5276700000           0.0184992635         0.0009434226
   10.5980200000           0.0188993116         0.0009535689
   10.6683700000           0.0172915523         0.0009121076
   10.7387200000           0.0181008687         0.0009332087
   10.8090700000           0.0159988346         0.0008773507
   10.8794200000           0.0166010315         0.0008937100
   10.9497700000           0.0170301836         0.0009051879
   11.0201200000           0.0180138101         0.0009309618
   11.0904700000           0.0158218757         0.0008724852
   11.1608200000           0.0134031101         0.0008030302
   11.2311700000           0.0076378848         0.0006061996
   11.3015200000           0.0059555494         0.0005352910
   11.3718700000           0.0057765428         0.0005271850
