# Energy loss (eV)	Intensity (arb. units)	Error bar
    4.9809475000           0.2337558869         0.0039476228
    5.0512975000           0.2406683392         0.0040055656
    5.1216475000           0.2534964924         0.0041109325
    5.1919975000           0.2517980020         0.0040971372
    5.2623475000           0.2436008364         0.0040298953
    5.3326975000           0.2451945646         0.0040430563
    5.4030475000           0.2552539586         0.0041251582
    5.4733975000           0.2422946536         0.0040190766
    5.5437475000           0.2384328592         0.0039869191
    5.6140975000           0.2295144986         0.0039116450
    5.6844475000           0.2270133020         0.0038902725
    5.7547975000           0.2353937955         0.0039614290
    5.8251475000           0.2282968209         0.0039012547
    5.8954975000           0.2273482537         0.0038931414
    5.9658475000           0.2292649741         0.0039095181
    6.0361975000           0.2246645863         0.0038700955
    6.1065475000           0.2213875917         0.0038417669
    6.1768975000           0.2145002203         0.0037815360
    6.2472475000           0.2080338899         0.0037241007
    6.3175975000           0.2011327815         0.0036618099
    6.3879475000           0.1951709066         0.0036071310
    6.4582975000           0.1951558737         0.0036069920
    6.5286475000           0.1828194726         0.0034911266
    6.5989975000           0.1737221602         0.0034031570
    6.6693475000           0.1768109619         0.0034332779
    6.7396975000           0.1689879555         0.0033564660
    6.8100475000           0.1617764134         0.0032840667
    6.8803975000           0.1566026039         0.0032311257
    6.9507475000           0.1541788386         0.0032060239
    7.0210975000           0.1570897305         0.0032361472
    7.0914475000           0.1491710422         0.0031535276
    7.1617975000           0.1437038750         0.0030951992
    7.2321475000           0.1353973354         0.0030044116
    7.3024975000           0.1297793936         0.0029414214
    7.3728475000           0.1285859588         0.0029278656
    7.4431975000           0.1234814799         0.0028691634
    7.5135475000           0.1168835077         0.0027914573
    7.5838975000           0.1121248000         0.0027340422
    7.6542475000           0.1035648451         0.0026276078
    7.7245975000           0.0957495472         0.0025265200
    7.7949475000           0.0913904217         0.0024683385
    7.8652975000           0.0821314388         0.0023399635
    7.9356475000           0.0822837215         0.0023421318
    8.0059975000           0.0726406452         0.0022006157
    8.0763475000           0.0671154441         0.0021152690
    8.1466975000           0.0650007683         0.0020816783
    8.2170475000           0.0570963715         0.0019510061
    8.2873975000           0.0515367235         0.0018535861
    8.3577475000           0.0490202292         0.0018077653
    8.4280975000           0.0449965989         0.0017319854
    8.4984475000           0.0414290710         0.0016619080
    8.5687975000           0.0404731255         0.0016426224
    8.6391475000           0.0341492887         0.0015088470
    8.7094975000           0.0325090454         0.0014721650
    8.7798475000           0.0306327767         0.0014290504
    8.8501975000           0.0281202169         0.0013691900
    8.9205475000           0.0268128342         0.0013369825
    8.9908975000           0.0234208640         0.0012495563
    9.0612475000           0.0239000968         0.0012622756
    9.1315975000           0.0225852062         0.0012270617
    9.2019475000           0.0225782400         0.0012268724
    9.2722975000           0.0213612895         0.0011933507
    9.3426475000           0.0185257103         0.0011113268
    9.4129975000           0.0183277233         0.0011053724
    9.4833475000           0.0178364583         0.0010904573
    9.5536975000           0.0166579846         0.0010538180
    9.6240475000           0.0167989438         0.0010582673
    9.6943975000           0.0161965498         0.0010391198
    9.7647475000           0.0148044734         0.0009934611
    9.8350975000           0.0118084967         0.0008872616
    9.9054475000           0.0131223832         0.0009353211
    9.9757975000           0.0150503932         0.0010016784
   10.0461475000           0.0143177040         0.0009769921
   10.1164975000           0.0117211268         0.0008839731
   10.1868475000           0.0126662598         0.0009189218
   10.2571975000           0.0125778112         0.0009157078
   10.3275475000           0.0117370239         0.0008845724
   10.3978975000           0.0117772274         0.0008860861
   10.4682475000           0.0095307763         0.0007971105
   10.5385975000           0.0106415198         0.0008422794
   10.6089475000           0.0099607793         0.0008148938
   10.6792975000           0.0103053874         0.0008288702
   10.7496475000           0.0115986839         0.0008793438
   10.8199975000           0.0109040264         0.0008526049
   10.8903475000           0.0101936114         0.0008243628
   10.9606975000           0.0087688840         0.0007645863
   11.0310475000           0.0089740136         0.0007734776
   11.1013975000           0.0087111683         0.0007620660
   11.1717475000           0.0086428390         0.0007590713
   11.2420975000           0.0072500285         0.0006952232
   11.3124475000           0.0079949065         0.0007300642
   11.3827975000           0.0063334359         0.0006497916
   11.4531475000           0.0070919568         0.0006876024
   11.5234975000           0.0076267467         0.0007130566
   11.5938475000           0.0059917781         0.0006320220
   11.6641975000           0.0057637735         0.0006198803
   11.7345475000           0.0056749247         0.0006150840
   11.8048975000           0.0075702786         0.0007104120
   11.8752475000           0.0074363339         0.0007040991
   11.9455975000           0.0052725747         0.0005928786
   12.0159475000           0.0061156712         0.0006385228
   12.0862975000           0.0056372093         0.0006130367
   12.1566475000           0.0052534287         0.0005918011
   12.2269975000           0.0055872164         0.0006103123
   12.2973475000           0.0050852905         0.0005822537
   12.3676975000           0.0056477119         0.0006136075
   12.4380475000           0.0048617504         0.0005693125
   12.5083975000           0.0043108821         0.0005360897
   12.5787475000           0.0048009501         0.0005657414
   12.6490975000           0.0049567818         0.0005748496
   12.7194475000           0.0039119927         0.0005106853
   12.7897975000           0.0041950521         0.0005288385
   12.8601475000           0.0058156793         0.0006226652
   12.9304975000           0.0047249625         0.0005612464
   13.0008475000           0.0046002410         0.0005537894
   13.0711975000           0.0040421249         0.0005191098
   13.1415475000           0.0041337614         0.0005249610
   13.2118975000           0.0045240767         0.0005491859
   13.2822475000           0.0035179681         0.0004842842
   13.3525975000           0.0041978966         0.0005290177
   13.4229475000           0.0041879360         0.0005283898
   13.4932975000           0.0031207126         0.0004561222
   13.5636475000           0.0039000948         0.0005099081
   13.6339975000           0.0032627422         0.0004663863
   13.7043475000           0.0033468356         0.0004723583
   13.7746975000           0.0029814763         0.0004458308
   13.8450475000           0.0035667500         0.0004876303
   13.9153975000           0.0032240552         0.0004636130
   13.9857475000           0.0040512768         0.0005196971
   14.0560975000           0.0037497060         0.0004999804
   14.1264475000           0.0035925473         0.0004893906
   14.1967975000           0.0034186940         0.0004774023
   14.2671475000           0.0038216925         0.0005047569
   14.3374975000           0.0029533887         0.0004437258
   14.4078475000           0.0029761443         0.0004454319
   14.4781975000           0.0033624000         0.0004734554
   14.5485475000           0.0030086644         0.0004478589
   14.6188975000           0.0025847726         0.0004151122
   14.6892475000           0.0026772985         0.0004224767
   14.7595975000           0.0014844491         0.0003145843
   14.8299475000           0.0010396231         0.0002632645
   14.9002975000           0.0008715388         0.0002410448
