# Energy loss (eV)	Intensity (arb. units)	Error bar
    1.8756900000           0.1097508307         0.0021928894
    1.9460400000           0.1107565325         0.0022029138
    2.0163900000           0.1099661374         0.0021950393
    2.0867400000           0.1023303411         0.0021174591
    2.1570900000           0.1018150286         0.0021121209
    2.2274400000           0.0949826827         0.0020400229
    2.2977900000           0.0881314474         0.0019650711
    2.3681400000           0.0836311670         0.0019142423
    2.4384900000           0.0787240845         0.0018572340
    2.5088400000           0.0747475315         0.0018097194
    2.5791900000           0.0771166724         0.0018381755
    2.6495400000           0.0771499660         0.0018385722
    2.7198900000           0.0732926259         0.0017920205
    2.7902400000           0.0775679897         0.0018435465
    2.8605900000           0.0791369570         0.0018620978
    2.9309400000           0.0785189054         0.0018548122
    3.0012900000           0.0799050387         0.0018711125
    3.0716400000           0.0810807260         0.0018848276
    3.1419900000           0.0842385589         0.0019211810
    3.2123400000           0.0897466099         0.0019829960
    3.2826900000           0.0997398077         0.0020904851
    3.3530400000           0.1096084174         0.0021914662
    3.4233900000           0.1286733481         0.0023744177
    3.4937400000           0.1573953845         0.0026260852
    3.5640900000           0.1961031133         0.0029312649
    3.6344400000           0.2611120598         0.0033824103
    3.7047900000           0.3420976353         0.0038715766
    3.7751400000           0.4100138233         0.0042384989
    3.8454900000           0.4741878185         0.0045581438
    3.9158400000           0.5104045202         0.0047290083
    3.9861900000           0.5350780715         0.0048419622
    4.0565400000           0.5337425913         0.0048359160
    4.1268900000           0.5170841919         0.0047598520
    4.1972400000           0.4952622450         0.0046583319
    4.2675900000           0.4687108995         0.0045317438
    4.3379400000           0.4371537321         0.0043765301
    4.4082900000           0.4039859778         0.0042072272
    4.4786400000           0.3825405458         0.0040940351
    4.5489900000           0.3663688695         0.0040065642
    4.6193400000           0.3511389937         0.0039224043
    4.6896900000           0.3398449791         0.0038588087
    4.7600400000           0.3376094542         0.0038460960
    4.8303900000           0.3398560166         0.0038588714
    4.9007400000           0.3403992325         0.0038619541
    4.9710900000           0.3476077188         0.0039026313
    5.0414400000           0.3490370855         0.0039106469
    5.1117900000           0.3575131285         0.0039578453
    5.1821400000           0.3661476419         0.0040053543
    5.2524900000           0.3587450271         0.0039646583
    5.3228400000           0.3568578747         0.0039542167
    5.3931900000           0.3612830044         0.0039786578
    5.4635400000           0.3696287707         0.0040243496
    5.5338900000           0.3678041652         0.0040144046
    5.6042400000           0.3723868984         0.0040393364
    5.6745900000           0.3737307353         0.0040466182
    5.7449400000           0.3701820674         0.0040273605
    5.8152900000           0.3748815983         0.0040528440
    5.8856400000           0.3702392946         0.0040276718
    5.9559900000           0.3736187662         0.0040460120
    6.0263400000           0.3766816016         0.0040625622
    6.0966900000           0.3652646840         0.0040005220
    6.1670400000           0.3604398512         0.0039740124
    6.2373900000           0.3464478209         0.0038961147
    6.3077400000           0.3404700891         0.0038623560
    6.3780900000           0.3204508821         0.0037470851
    6.4484400000           0.3191632606         0.0037395493
    6.5187900000           0.3104572685         0.0036881938
    6.5891400000           0.3017395502         0.0036360424
    6.6594900000           0.2957964748         0.0036000565
    6.7298400000           0.2878233774         0.0035512059
    6.8001900000           0.2784335270         0.0034927989
    6.8705400000           0.2712162034         0.0034472330
    6.9408900000           0.2713426730         0.0034480366
    7.0112400000           0.2684919013         0.0034298760
    7.0815900000           0.2601754637         0.0033763386
    7.1519400000           0.2454673670         0.0032795156
    7.2222900000           0.2363081471         0.0032177490
    7.2926400000           0.2238874966         0.0031320432
    7.3629900000           0.2098300318         0.0030321218
    7.4333400000           0.1990722270         0.0029533720
    7.5036900000           0.1880177726         0.0028702007
    7.5740400000           0.1748425888         0.0027678110
    7.6443900000           0.1665545226         0.0027014133
    7.7147400000           0.1588854227         0.0026384863
    7.7850900000           0.1452779254         0.0025229732
    7.8554400000           0.1328007900         0.0024121991
    7.9257900000           0.1241993043         0.0023327726
    7.9961400000           0.1188015395         0.0022815178
    8.0664900000           0.1036056188         0.0021306125
    8.1368400000           0.0976233419         0.0020681863
    8.2071900000           0.0893511734         0.0019786225
    8.2775400000           0.0823113354         0.0018990773
    8.3478900000           0.0757209854         0.0018214655
    8.4182400000           0.0738545705         0.0017988772
    8.4885900000           0.0621976710         0.0016508206
    8.5589400000           0.0589797208         0.0016075488
    8.6292900000           0.0565070702         0.0015734908
    8.6996400000           0.0526283213         0.0015185272
    8.7699900000           0.0460365028         0.0014202473
