# Energy loss (eV)	Intensity (arb. units)	Error bar
    9.6861600000           0.0311664759         0.0013315537
    9.7565100000           0.0285243736         0.0012738635
    9.8268600000           0.0271178735         0.0012420602
    9.8972100000           0.0283721749         0.0012704605
    9.9675600000           0.0271711154         0.0012432789
   10.0379100000           0.0259315136         0.0012145874
   10.1082600000           0.0267153544         0.0012328076
   10.1786100000           0.0250214849         0.0011930850
   10.2489600000           0.0239407888         0.0011670355
   10.3193100000           0.0228488408         0.0011401105
   10.3896600000           0.0218502091         0.0011149173
   10.4600100000           0.0216162550         0.0011089324
   10.5303600000           0.0212526106         0.0010995652
   10.6007100000           0.0213220336         0.0011013596
   10.6710600000           0.0209371154         0.0010913731
   10.7414100000           0.0198977508         0.0010639393
   10.8117600000           0.0186790297         0.0010308417
   10.8821100000           0.0185267953         0.0010266325
   10.9524600000           0.0169127702         0.0009808943
   11.0228100000           0.0168586547         0.0009793238
   11.0931600000           0.0176271266         0.0010013954
   11.1635100000           0.0143172924         0.0009024960
   11.2338600000           0.0098672206         0.0007492250
   11.3042100000           0.0061391966         0.0005909770
   11.3745600000           0.0071084556         0.0006359200
