# Energy loss (eV)	Intensity (arb. units)	Error bar
    9.1207875000           0.0010517870         0.0002417284
    9.1905375000           0.0005218414         0.0001702680
    9.2602875000           0.0010196197         0.0002380032
    9.3300375000           0.0007663285         0.0002063342
    9.3997875000           0.0006039333         0.0001831716
    9.4695375000           0.0007908148         0.0002096048
    9.5392875000           0.0008578940         0.0002183135
    9.6090375000           0.0011547623         0.0002532853
    9.6787875000           0.0007099247         0.0001985957
    9.7485375000           0.0008460497         0.0002168012
    9.8182875000           0.0006071669         0.0001836614
    9.8880375000           0.0009797812         0.0002333073
    9.9577875000           0.0005859766         0.0001804280
   10.0275375000           0.0009452802         0.0002291627
   10.0972875000           0.0006225706         0.0001859765
   10.1670375000           0.0006379114         0.0001882539
   10.2367875000           0.0005738441         0.0001785504
   10.3065375000           0.0004059943         0.0001501840
   10.3762875000           0.0007010256         0.0001973471
   10.4460375000           0.0006979130         0.0001969085
   10.5157875000           0.0004010759         0.0001492715
   10.5855375000           0.0003420919         0.0001378590
   10.6552875000           0.0004444444         0.0001571348
