# Energy loss (eV)	Intensity (arb. units)	Error bar
    2.5513375000           0.1024212855         0.0023853871
    2.6210875000           0.1034805619         0.0023976906
    2.6908375000           0.0990334823         0.0023456044
    2.7605875000           0.0962310064         0.0023121780
    2.8303375000           0.0921845290         0.0022630428
    2.9000875000           0.0871857958         0.0022008306
    2.9698375000           0.0830341288         0.0021477912
    3.0395875000           0.0801539294         0.0021102123
    3.1093375000           0.0757831351         0.0020518709
    3.1790875000           0.0696328112         0.0019668476
    3.2488375000           0.0663328277         0.0019196763
    3.3185875000           0.0636399557         0.0018803066
    3.3883375000           0.0646545626         0.0018952362
    3.4580875000           0.0573481030         0.0017849386
    3.5278375000           0.0572092183         0.0017827759
    3.5975875000           0.0575371579         0.0017878783
    3.6673375000           0.0530105795         0.0017161096
    3.7370875000           0.0533657149         0.0017218484
    3.8068375000           0.0489446338         0.0016489834
    3.8765875000           0.0497399953         0.0016623276
    3.9463375000           0.0486471035         0.0016439638
    4.0160875000           0.0472627722         0.0016204041
    4.0858375000           0.0454563020         0.0015891350
    4.1555875000           0.0458666277         0.0015962913
    4.2253375000           0.0442355062         0.0015676505
    4.2950875000           0.0462445415         0.0016028541
    4.3648375000           0.0438619005         0.0015610164
    4.4345875000           0.0428509257         0.0015429216
    4.5043375000           0.0445832592         0.0015738004
    4.5740875000           0.0454421953         0.0015888884
    4.6438375000           0.0441134425         0.0015654861
    4.7135875000           0.0451910214         0.0015844912
    4.7833375000           0.0455483695         0.0015907435
    4.8530875000           0.0453186548         0.0015867271
    4.9228375000           0.0445392819         0.0015730240
    4.9925875000           0.0455691564         0.0015911065
    5.0623375000           0.0453451765         0.0015871914
    5.1320875000           0.0457212966         0.0015937603
    5.2018375000           0.0468856135         0.0016139257
    5.2715875000           0.0459938348         0.0015985034
    5.3413375000           0.0473004759         0.0016210503
    5.4110875000           0.0466602535         0.0016100423
    5.4808375000           0.0487510595         0.0016457194
    5.5505875000           0.0472383929         0.0016199862
    5.6203375000           0.0504271796         0.0016737712
    5.6900875000           0.0479404817         0.0016319804
    5.7598375000           0.0543973514         0.0017384117
    5.8295875000           0.0534993782         0.0017240034
    5.8993375000           0.0549578696         0.0017473451
    5.9690875000           0.0607610011         0.0018372836
    6.0388375000           0.0601674667         0.0018282880
    6.1085875000           0.0566209811         0.0017735868
    6.1783375000           0.0602942505         0.0018302133
    6.2480875000           0.0560144715         0.0017640621
    6.3178375000           0.0568564792         0.0017772713
    6.3875875000           0.0553766426         0.0017539898
    6.4573375000           0.0547921441         0.0017447086
    6.5270875000           0.0543880265         0.0017382626
    6.5968375000           0.0513998539         0.0016898365
    6.6665875000           0.0498642740         0.0016644030
    6.7363375000           0.0470257670         0.0016163362
    6.8060875000           0.0446848679         0.0015755928
    6.8758375000           0.0425896663         0.0015382108
    6.9455875000           0.0397830051         0.0014866630
    7.0153375000           0.0382882843         0.0014584673
    7.0850875000           0.0369332165         0.0014324264
    7.1548375000           0.0375371226         0.0014440899
    7.2245875000           0.0336818797         0.0013679238
    7.2943375000           0.0329792723         0.0013535811
    7.3640875000           0.0336421323         0.0013671164
    7.4338375000           0.0293265231         0.0012764213
    7.5035875000           0.0289208817         0.0012675629
    7.5733375000           0.0272838197         0.0012311652
    7.6430875000           0.0272129563         0.0012295653
    7.7128375000           0.0241172798         0.0011575184
    7.7825875000           0.0249048781         0.0011762671
    7.8523375000           0.0231397939         0.0011338184
    7.9220875000           0.0233412281         0.0011387427
    7.9918375000           0.0224208392         0.0011160655
    8.0615875000           0.0208593369         0.0010764999
    8.1313375000           0.0193770116         0.0010375455
    8.2010875000           0.0199940306         0.0010539352
    8.2708375000           0.0172158056         0.0009779743
    8.3405875000           0.0175767844         0.0009881741
    8.4103375000           0.0136537368         0.0008709426
    8.4800875000           0.0140231349         0.0008826455
    8.5498375000           0.0137527267         0.0008740940
    8.6195875000           0.0114554193         0.0007977545
    8.6893375000           0.0111650992         0.0007875807
    8.7590875000           0.0108422377         0.0007761099
    8.8288375000           0.0098627995         0.0007402252
    8.8985875000           0.0087478589         0.0006971314
    8.9683375000           0.0079438951         0.0006643249
    9.0380875000           0.0083468349         0.0006809648
    9.1078375000           0.0068460307         0.0006167131
    9.1775875000           0.0074011744         0.0006412303
    9.2473375000           0.0081639066         0.0006734615
    9.3170875000           0.0063814226         0.0005954187
    9.3868375000           0.0064207669         0.0005972514
    9.4565875000           0.0059808764         0.0005764295
    9.5263375000           0.0058328869         0.0005692533
    9.5960875000           0.0054224770         0.0005488613
    9.6658375000           0.0055305551         0.0005543041
    9.7355875000           0.0057120850         0.0005633277
    9.8053375000           0.0046864689         0.0005102542
    9.8750875000           0.0044280684         0.0004959877
    9.9448375000           0.0047162633         0.0005118736
   10.0145875000           0.0055782785         0.0005566905
   10.0843375000           0.0040155249         0.0004723184
   10.1540875000           0.0046705090         0.0005093847
   10.2238375000           0.0048719322         0.0005202527
   10.2935875000           0.0043817400         0.0004933863
   10.3633375000           0.0035729595         0.0004455309
   10.4330875000           0.0040886107         0.0004765974
   10.5028375000           0.0036106887         0.0004478770
   10.5725875000           0.0034395731         0.0004371354
   10.6423375000           0.0038493578         0.0004624427
   10.7120875000           0.0027368288         0.0003899308
   10.7818375000           0.0041092476         0.0004777986
   10.8515875000           0.0036207452         0.0004485003
   10.9213375000           0.0030955851         0.0004147010
   10.9910875000           0.0032153103         0.0004226445
   11.0608375000           0.0028195130         0.0003957772
   11.1305875000           0.0030910574         0.0004143976
   11.2003375000           0.0030455769         0.0004113377
   11.2700875000           0.0023879204         0.0003642283
   11.3398375000           0.0023359970         0.0003602466
   11.4095875000           0.0030874827         0.0004141580
   11.4793375000           0.0026433843         0.0003832162
   11.5490875000           0.0023712593         0.0003629554
   11.6188375000           0.0028549473         0.0003982564
   11.6885875000           0.0026071615         0.0003805815
   11.7583375000           0.0020030366         0.0003335863
   11.8280875000           0.0020669528         0.0003388668
   11.8978375000           0.0020982046         0.0003414190
   11.9675875000           0.0021824872         0.0003482087
   12.0373375000           0.0017727559         0.0003138255
   12.1070875000           0.0019667884         0.0003305541
   12.1768375000           0.0018143925         0.0003174895
   12.2465875000           0.0020557887         0.0003379504
   12.3163375000           0.0011795272         0.0002559869
   12.3860875000           0.0011003894         0.0002472504
   12.4558375000           0.0008984025         0.0002234083
