# Energy loss (eV)	Intensity (arb. units)	Error bar
    8.6136625000           0.0119524221         0.0008148763
    8.6834125000           0.0101212370         0.0007498606
    8.7531625000           0.0115896088         0.0008024133
    8.8229125000           0.0095808247         0.0007295670
    8.8926625000           0.0089565821         0.0007053991
    8.9624125000           0.0082194440         0.0006757483
    9.0321625000           0.0072558219         0.0006349025
    9.1019125000           0.0063209650         0.0005925915
    9.1716625000           0.0071061184         0.0006283187
    9.2414125000           0.0068336775         0.0006161564
    9.3111625000           0.0065015220         0.0006009956
    9.3809125000           0.0055255310         0.0005540523
    9.4506625000           0.0053719600         0.0005462987
    9.5204125000           0.0055901334         0.0005572818
    9.5901625000           0.0056167699         0.0005586079
    9.6599125000           0.0051985021         0.0005374064
    9.7296625000           0.0050880421         0.0005316663
    9.7994125000           0.0054810220         0.0005518163
    9.8691625000           0.0050792647         0.0005312075
    9.9389125000           0.0040856257         0.0004764233
   10.0086625000           0.0041229212         0.0004785929
   10.0784125000           0.0042914469         0.0004882763
   10.1481625000           0.0042967079         0.0004885755
   10.2179125000           0.0037228626         0.0004547809
   10.2876625000           0.0034158024         0.0004356223
   10.3574125000           0.0035590766         0.0004446645
   10.4271625000           0.0033642508         0.0004323226
   10.4969125000           0.0033514089         0.0004314967
   10.5666625000           0.0031421948         0.0004178114
   10.6364125000           0.0036274606         0.0004489160
   10.7061625000           0.0032369687         0.0004240656
   10.7759125000           0.0029122263         0.0004022317
   10.8456625000           0.0026972426         0.0003871005
   10.9154125000           0.0028138968         0.0003953829
   10.9851625000           0.0033965210         0.0004343911
   11.0549125000           0.0027602805         0.0003915979
   11.1246625000           0.0026343235         0.0003825589
   11.1944125000           0.0024455768         0.0003685992
   11.2641625000           0.0026282987         0.0003821212
   11.3339125000           0.0031668610         0.0004194481
   11.4036625000           0.0027097482         0.0003879969
   11.4734125000           0.0021247802         0.0003435744
   11.5431625000           0.0024678235         0.0003702719
   11.6129125000           0.0022674579         0.0003549224
   11.6826625000           0.0022616933         0.0003544709
   11.7524125000           0.0020567222         0.0003380271
   11.8221625000           0.0019234617         0.0003268929
   11.8919125000           0.0017634994         0.0003130051
   11.9616625000           0.0022430891         0.0003530100
   12.0314125000           0.0020389599         0.0003365643
   12.1011625000           0.0017865980         0.0003150483
   12.1709125000           0.0017235878         0.0003094428
   12.2406625000           0.0019382372         0.0003281461
   12.3104125000           0.0015225202         0.0002908341
   12.3801625000           0.0013115318         0.0002699313
   12.4499125000           0.0012775812         0.0002664146
   12.5196625000           0.0013190992         0.0002707089
   12.5894125000           0.0009103664         0.0002248909
   12.6591625000           0.0010739787         0.0002442652
