# Energy loss (eV)	Intensity (arb. units)	Error bar
   -5.6787275000           0.0009955593         0.0002576250
   -5.6083775000           0.0000059209         0.0000198678
   -5.5380275000           0.0000000000         0.0000000000
   -5.4676775000           0.0000129621         0.0000293963
   -5.3973275000           0.0001183704         0.0000888333
   -5.3269775000           0.0000020008         0.0000115494
   -5.2566275000           0.0000000000         0.0000000000
   -5.1862775000           0.0000065725         0.0000209325
   -5.1159275000           0.0000599274         0.0000632073
   -5.0455775000           0.0000001667         0.0000033340
   -4.9752275000           0.0000065908         0.0000209616
   -4.9048775000           0.0000600758         0.0000632855
   -4.8345275000           0.0000065908         0.0000209616
   -4.7641775000           0.0000600758         0.0000632855
   -4.6938275000           0.0000000000         0.0000000000
   -4.6234775000           0.0000000000         0.0000000000
   -4.5531275000           0.0000000000         0.0000000000
   -4.4827775000           0.0000065908         0.0000209616
   -4.4124275000           0.0000600758         0.0000632855
   -4.3420775000           0.0000000000         0.0000000000
   -4.2717275000           0.0000000000         0.0000000000
   -4.2013775000           0.0000128341         0.0000292507
   -4.1310275000           0.0001239221         0.0000908926
   -4.0606775000           0.0000698347         0.0000682323
   -3.9903275000           0.0001461491         0.0000987080
   -3.9199775000           0.0001772586         0.0001087071
   -3.8496275000           0.0000962366         0.0000800985
   -3.7792775000           0.0002650422         0.0001329266
   -3.7089275000           0.0002762652         0.0001357118
   -3.6385775000           0.0003855265         0.0001603177
   -3.5682275000           0.0001799307         0.0001095234
   -3.4978775000           0.0000149771         0.0000315986
   -3.4275275000           0.0002953369         0.0001403180
   -3.3571775000           0.0005168430         0.0001856238
   -3.2868275000           0.0004035015         0.0001640125
   -3.2164775000           0.0006126512         0.0002020975
   -3.1461275000           0.0007283882         0.0002203616
   -3.0757775000           0.0006162420         0.0002026889
   -3.0054275000           0.0009116523         0.0002465295
   -2.9350775000           0.0013668180         0.0003018629
   -2.8647275000           0.0010016272         0.0002584089
   -2.7943775000           0.0011222948         0.0002735318
   -2.7240275000           0.0009056288         0.0002457138
   -2.6536775000           0.0011413222         0.0002758408
   -2.5833275000           0.0014308725         0.0003088551
   -2.5129775000           0.0010974158         0.0002704830
   -2.4426275000           0.0007021197         0.0002163515
   -2.3722775000           0.0011758529         0.0002799825
   -2.3019275000           0.0007504498         0.0002236738
   -2.2315775000           0.0007297341         0.0002205650
   -2.1612275000           0.0010087929         0.0002593316
   -2.0908775000           0.0013281031         0.0002975571
   -2.0205275000           0.0009465074         0.0002511981
   -1.9501775000           0.0013644498         0.0003016013
   -1.8798275000           0.0017831995         0.0003447897
   -1.8094775000           0.0016483200         0.0003314936
   -1.7391275000           0.0011413095         0.0002758393
   -1.6687775000           0.0011827940         0.0002808076
   -1.5984275000           0.0010393727         0.0002632328
   -1.5280775000           0.0013832753         0.0003036747
   -1.4577275000           0.0012867831         0.0002928917
   -1.3873775000           0.0015244160         0.0003187910
   -1.3170275000           0.0015244644         0.0003187961
   -1.2466775000           0.0011670310         0.0002789302
   -1.1763275000           0.0007919781         0.0002297793
   -1.1059775000           0.0015043819         0.0003166893
   -1.0356275000           0.0015731011         0.0003238416
   -0.9652775000           0.0018843960         0.0003544382
   -0.8949275000           0.0019418056         0.0003597968
   -0.8245775000           0.0011618537         0.0002783108
   -0.7542275000           0.0009965877         0.0002577580
   -0.6838775000           0.0016889396         0.0003355532
   -0.6135275000           0.0011425855         0.0002759934
   -0.5431775000           0.0011910012         0.0002817802
   -0.4728275000           0.0011059139         0.0002715283
   -0.4024775000           0.0017704687         0.0003435568
   -0.3321275000           0.0012112735         0.0002841682
   -0.2617775000           0.0011670866         0.0002789369
   -0.1914275000           0.0016525191         0.0003319156
   -0.1210775000           0.0018144013         0.0003477932
   -0.0507275000           0.0065926263         0.0006629543
    0.0196225000           0.0527647770         0.0018755404
    0.0899725000           0.0080288058         0.0007316104
    0.1603225000           0.0038154141         0.0005043421
    0.2306725000           0.0029195970         0.0004411800
    0.3010225000           0.0026581840         0.0004209659
    0.3713725000           0.0020579503         0.0003704007
    0.4417225000           0.0025605312         0.0004131611
    0.5120725000           0.0023282313         0.0003939739
    0.5824225000           0.0034798179         0.0004816512
    0.6527725000           0.0025864717         0.0004152487
    0.7231225000           0.0027356682         0.0004270572
    0.7934725000           0.0039689146         0.0005143873
    0.8638225000           0.0033013785         0.0004691395
    0.9341725000           0.0036847556         0.0004956313
    1.0045225000           0.0037858703         0.0005023857
    1.0748725000           0.0050650946         0.0005810964
    1.1452225000           0.0031710992         0.0004597897
    1.2155725000           0.0051054389         0.0005834060
    1.2859225000           0.0047186045         0.0005608686
    1.3562725000           0.0051614730         0.0005865988
    1.4266225000           0.0048635592         0.0005694184
    1.4969725000           0.0047387793         0.0005620664
    1.5673225000           0.0045325351         0.0005496990
    1.6376725000           0.0042820387         0.0005342932
    1.7080225000           0.0041690623         0.0005271978
    1.7783725000           0.0065589795         0.0006612604
    1.8487225000           0.0052018293         0.0005888876
    1.9190725000           0.0060905932         0.0006372123
    1.9894225000           0.0071892680         0.0006923038
    2.0597725000           0.0087273732         0.0007627745
    2.1301225000           0.0079813509         0.0007294450
    2.2004725000           0.0085687616         0.0007558113
    2.2708225000           0.0116150395         0.0008799636
    2.3411725000           0.0114722718         0.0008745388
    2.4115225000           0.0130315797         0.0009320794
    2.4818725000           0.0156394606         0.0010210929
    2.5522225000           0.0184847647         0.0011100980
    2.6225725000           0.0178187759         0.0010899167
    2.6929225000           0.0208028928         0.0011776500
    2.7632725000           0.0253504166         0.0013000107
    2.8336225000           0.0245149633         0.0012784095
    2.9039725000           0.0290427594         0.0013914683
    2.9743225000           0.0350996527         0.0015296983
    3.0446725000           0.0380733346         0.0015931799
    3.1150225000           0.0401692750         0.0016364448
    3.1853725000           0.0414765317         0.0016628596
    3.2557225000           0.0416206238         0.0016657456
    3.3260725000           0.0416245154         0.0016658234
    3.3964225000           0.0399926233         0.0016328426
    3.4667725000           0.0392378179         0.0016173604
    3.5371225000           0.0408065246         0.0016493741
    3.6074725000           0.0376364861         0.0015840136
    3.6778225000           0.0422557079         0.0016784061
