# Energy loss (eV)	Intensity (arb. units)	Error bar
   -7.0837275000           0.0011304340         0.0002745219
   -7.0133775000           0.0000293562         0.0000442389
   -6.9430275000           0.0000000000         0.0000000000
   -6.8726775000           0.0000000000         0.0000000000
   -6.8023275000           0.0000000000         0.0000000000
   -6.7319775000           0.0000000000         0.0000000000
   -6.6616275000           0.0000000000         0.0000000000
   -6.5912775000           0.0000000000         0.0000000000
   -6.5209275000           0.0000000000         0.0000000000
   -6.4505775000           0.0000000000         0.0000000000
   -6.3802275000           0.0000000000         0.0000000000
   -6.3098775000           0.0000000000         0.0000000000
   -6.2395275000           0.0000000000         0.0000000000
   -6.1691775000           0.0000000000         0.0000000000
   -6.0988275000           0.0000056442         0.0000193980
   -6.0284775000           0.0000507724         0.0000581792
   -5.9581275000           0.0000102500         0.0000261407
   -5.8877775000           0.0000068105         0.0000213081
   -5.8174275000           0.0000598562         0.0000631697
   -5.7470775000           0.0000000000         0.0000000000
   -5.6767275000           0.0000003624         0.0000049154
   -5.6063775000           0.0000719485         0.0000692572
   -5.5360275000           0.0000575829         0.0000619585
   -5.4656775000           0.0001436500         0.0000978604
   -5.3953275000           0.0001169968         0.0000883164
   -5.3249775000           0.0000829366         0.0000743580
   -5.2546275000           0.0000793806         0.0000727464
   -5.1842775000           0.0001854394         0.0001111873
   -5.1139275000           0.0002101994         0.0001183778
   -5.0435775000           0.0003889593         0.0001610299
   -4.9732275000           0.0002117032         0.0001188005
   -4.9028775000           0.0002737364         0.0001350892
   -4.8325275000           0.0003211863         0.0001463298
   -4.7621775000           0.0002778742         0.0001361064
   -4.6918275000           0.0003915487         0.0001615650
   -4.6214775000           0.0001907558         0.0001127699
   -4.5511275000           0.0002343374         0.0001249900
   -4.4807775000           0.0004915928         0.0001810327
   -4.4104275000           0.0006711209         0.0002115216
   -4.3400775000           0.0007232608         0.0002195846
   -4.2697275000           0.0005415664         0.0001900117
   -4.1993775000           0.0008622247         0.0002397533
   -4.1290275000           0.0006908355         0.0002146059
   -4.0586775000           0.0010038556         0.0002586962
   -3.9883275000           0.0005247383         0.0001870362
   -3.9179775000           0.0007491238         0.0002234761
   -3.8476275000           0.0005955779         0.0001992616
   -3.7772775000           0.0008878877         0.0002432951
   -3.7069275000           0.0007655791         0.0002259173
   -3.6365775000           0.0006715185         0.0002115843
   -3.5662275000           0.0009882571         0.0002566784
   -3.4958775000           0.0005555500         0.0001924491
   -3.4255275000           0.0006094813         0.0002015740
   -3.3551775000           0.0010003917         0.0002582495
   -3.2848275000           0.0007037927         0.0002166091
   -3.2144775000           0.0006225480         0.0002037233
   -3.1441275000           0.0007401050         0.0002221268
   -3.0737775000           0.0008629162         0.0002398494
   -3.0034275000           0.0010024485         0.0002585148
   -2.9330775000           0.0011001744         0.0002708228
   -2.8627275000           0.0011183594         0.0002730518
   -2.7923775000           0.0012981626         0.0002941839
   -2.7220275000           0.0011209929         0.0002733731
   -2.6516775000           0.0009366896         0.0002498919
   -2.5813275000           0.0005969807         0.0001994961
   -2.5109775000           0.0005012180         0.0001827964
   -2.4406275000           0.0009372491         0.0002499665
   -2.3702775000           0.0004577934         0.0001746985
   -2.2999275000           0.0009278201         0.0002487060
   -2.2295775000           0.0007173814         0.0002186903
   -2.1592275000           0.0005848225         0.0001974542
   -2.0888775000           0.0005812615         0.0001968521
   -2.0185275000           0.0005885689         0.0001980856
   -1.9481775000           0.0007557933         0.0002244687
   -1.8778275000           0.0012180219         0.0002849587
   -1.8074775000           0.0011355828         0.0002751464
   -1.7371275000           0.0010308490         0.0002621512
   -1.6667775000           0.0010322422         0.0002623283
   -1.5964275000           0.0008873298         0.0002432187
   -1.5260775000           0.0009502862         0.0002516991
   -1.4557275000           0.0012034182         0.0002832453
   -1.3853775000           0.0008498686         0.0002380292
   -1.3150275000           0.0008402315         0.0002366758
   -1.2446775000           0.0010425190         0.0002636309
   -1.1743275000           0.0010717339         0.0002672993
   -1.1039775000           0.0012901028         0.0002932692
   -1.0336275000           0.0011063799         0.0002715855
   -0.9632775000           0.0014182571         0.0003074906
   -0.8929275000           0.0010984914         0.0002706155
   -0.8225775000           0.0010762653         0.0002678638
   -0.7522275000           0.0018137778         0.0003477334
   -0.6818775000           0.0014950969         0.0003157105
   -0.6115275000           0.0017333249         0.0003399338
   -0.5411775000           0.0018389984         0.0003501427
   -0.4708275000           0.0019508531         0.0003606340
   -0.4004775000           0.0010280066         0.0002617896
   -0.3301275000           0.0018954697         0.0003554781
   -0.2597775000           0.0020859656         0.0003729134
   -0.1894275000           0.0016234519         0.0003289835
   -0.1190775000           0.0023102514         0.0003924497
   -0.0487275000           0.0116584765         0.0008816075
    0.0216225000           0.0514588636         0.0018521854
    0.0919725000           0.0157615637         0.0010250712
    0.1623225000           0.0082483908         0.0007415475
    0.2326725000           0.0046108067         0.0005544250
    0.3030225000           0.0033048884         0.0004693889
    0.3733725000           0.0031376967         0.0004573618
    0.4437225000           0.0029809170         0.0004457890
    0.5140725000           0.0038036751         0.0005035656
    0.5844225000           0.0050334010         0.0005792755
    0.6547725000           0.0049364970         0.0005736722
    0.7251225000           0.0074689546         0.0007056418
    0.7954725000           0.0098701351         0.0008111775
    0.8658225000           0.0113993168         0.0008717537
    0.9361725000           0.0127970439         0.0009236538
    1.0065225000           0.0154783777         0.0010158208
    1.0768725000           0.0216823478         0.0012022853
    1.1472225000           0.0242500875         0.0012714844
    1.2175725000           0.0254142180         0.0013016456
    1.2879225000           0.0258914042         0.0013138088
    1.3582725000           0.0279287566         0.0013645208
    1.4286225000           0.0309856692         0.0014372583
    1.4989725000           0.0334200653         0.0014926501
    1.5693225000           0.0346734424         0.0015203825
    1.6396725000           0.0338237419         0.0015016378
    1.7100225000           0.0372466840         0.0015757894
    1.7803725000           0.0399829635         0.0016326454
    1.8507225000           0.0398060061         0.0016290285
    1.9210725000           0.0391966695         0.0016165121
    1.9914225000           0.0411544065         0.0016563898
    2.0617725000           0.0413661414         0.0016606453
    2.1321225000           0.0409752068         0.0016527796
    2.2024725000           0.0408814644         0.0016508879
    2.2728225000           0.0358144080         0.0015451949
    2.3431725000           0.0352671969         0.0015333449
    2.4135225000           0.0340729848         0.0015071604
    2.4838725000           0.0335362646         0.0014952428
    2.5542225000           0.0316122478         0.0014517173
    2.6245725000           0.0294001807         0.0014000043
    2.6949225000           0.0335665685         0.0014959182
    2.7652725000           0.0320712055         0.0014622176
    2.8356225000           0.0317137766         0.0014540467
    2.9059725000           0.0315880178         0.0014511609
    2.9763225000           0.0379243476         0.0015900597
    3.0466725000           0.0346851281         0.0015206386
    3.1170225000           0.0355156071         0.0015387356
    3.1873725000           0.0345922244         0.0015186008
    3.2577225000           0.0356076301         0.0015407278
    3.3280725000           0.0328436342         0.0014797215
    3.3984225000           0.0354087210         0.0015364184
    3.4687725000           0.0354287686         0.0015368532
    3.5391225000           0.0376638598         0.0015845895
    3.6094725000           0.0387697157         0.0016076840
    3.6798225000           0.0391909450         0.0016163940
    3.7501725000           0.0444015308         0.0017204947
    3.8205225000           0.0436752294         0.0017063651
    3.8908725000           0.0490334986         0.0018080099
    3.9612225000           0.0531123752         0.0018817080
    4.0315725000           0.0609499449         0.0020157702
    4.1019225000           0.0608474603         0.0020140748
    4.1722725000           0.0718163360         0.0021880941
    4.2426225000           0.0788999343         0.0022934680
    4.3129725000           0.0915868988         0.0024709903
    4.3833225000           0.1042986843         0.0026369008
    4.4536725000           0.1128909697         0.0027433674
    4.5240225000           0.1241136151         0.0028764980
    4.5943725000           0.1413591024         0.0030698437
    4.6647225000           0.1504781130         0.0031673134
    4.7350725000           0.1613112564         0.0032793420
    4.8054225000           0.1702664885         0.0033691392
    4.8757725000           0.1779873729         0.0034446807
    4.9461225000           0.1847437962         0.0035094520
    5.0164725000           0.1795383864         0.0034596569
    5.0868225000           0.1710398755         0.0033767823
    5.1571725000           0.1682437861         0.0033490674
    5.2275225000           0.1686392229         0.0033530009
    5.2978725000           0.1603169771         0.0032692199
    5.3682225000           0.1603363906         0.0032694178
    5.4385725000           0.1581117070         0.0032466568
    5.5089225000           0.1603198016         0.0032692487
    5.5792725000           0.1603113039         0.0032691620
    5.6496225000           0.1666609357         0.0033332760
    5.7199725000           0.1569821576         0.0032350390
    5.7903225000           0.1636587176         0.0033031169
    5.8606725000           0.1604158108         0.0032702274
    5.9310225000           0.1616215038         0.0032824940
    6.0013725000           0.1642274128         0.0033088509
    6.0717225000           0.1670041968         0.0033367069
    6.1420725000           0.1671734481         0.0033383973
    6.2124225000           0.1582540790         0.0032481182
    6.2827725000           0.1618924614         0.0032852444
    6.3531225000           0.1553918235         0.0032186107
    6.4234725000           0.1588524638         0.0032542533
    6.4938225000           0.1577775103         0.0032432238
    6.5641725000           0.1573878614         0.0032392166
    6.6345225000           0.1533717405         0.0031976214
    6.7048725000           0.1565807321         0.0032309001
    6.7752225000           0.1488355331         0.0031499792
    6.8455725000           0.1476877731         0.0031378100
    6.9159225000           0.1418472884         0.0030751400
    6.9862725000           0.1428406054         0.0030858884
    7.0566225000           0.1344651557         0.0029940514
    7.1269725000           0.1181304344         0.0028063076
    7.1973225000           0.1231183458         0.0028649415
