# Energy loss (eV)	Intensity (arb. units)	Error bar
   -9.6786425000           0.0010599762         0.0002658290
   -9.6082925000           0.0000208149         0.0000372513
   -9.5379425000           0.0000000000         0.0000000000
   -9.4675925000           0.0000659233         0.0000662939
   -9.3972425000           0.0000007434         0.0000070398
   -9.3268925000           0.0000000000         0.0000000000
   -9.2565425000           0.0000005575         0.0000060967
   -9.1861925000           0.0000661091         0.0000663873
   -9.1158425000           0.0000000000         0.0000000000
   -9.0454925000           0.0000000000         0.0000000000
   -8.9751425000           0.0000000000         0.0000000000
   -8.9047925000           0.0000000000         0.0000000000
   -8.8344425000           0.0000006591         0.0000066286
   -8.7640925000           0.0000660076         0.0000663363
   -8.6937425000           0.0000000000         0.0000000000
   -8.6233925000           0.0000011151         0.0000086220
   -8.5530425000           0.0001322183         0.0000938858
   -8.4826925000           0.0000000000         0.0000000000
   -8.4123425000           0.0000000000         0.0000000000
   -8.3419925000           0.0000000000         0.0000000000
   -8.2716425000           0.0000000000         0.0000000000
   -8.2012925000           0.0000000000         0.0000000000
   -8.1309425000           0.0000000000         0.0000000000
   -8.0605925000           0.0000666667         0.0000666667
   -7.9902425000           0.0000000055         0.0000006062
   -7.9198925000           0.0000012056         0.0000089651
   -7.8495425000           0.0000654556         0.0000660583
   -7.7791925000           0.0000000000         0.0000000000
   -7.7088425000           0.0000000000         0.0000000000
   -7.6384925000           0.0000000000         0.0000000000
   -7.5681425000           0.0000000000         0.0000000000
   -7.4977925000           0.0000659343         0.0000662995
   -7.4274425000           0.0000024955         0.0000128983
   -7.3570925000           0.0000654611         0.0000660611
   -7.2867425000           0.0000661091         0.0000663873
   -7.2163925000           0.0000000000         0.0000000000
   -7.1460425000           0.0000659233         0.0000662939
   -7.0756925000           0.0000007434         0.0000070398
   -7.0053425000           0.0000000000         0.0000000000
   -6.9349925000           0.0000005575         0.0000060967
   -6.8646425000           0.0000661404         0.0000664030
   -6.7942925000           0.0000037615         0.0000158357
   -6.7239425000           0.0000640960         0.0000653687
   -6.6535925000           0.0000678668         0.0000672640
   -6.5832425000           0.0001309166         0.0000934226
   -6.5128925000           0.0000012056         0.0000089651
   -6.4425425000           0.0000654868         0.0000660741
   -6.3721925000           0.0000037560         0.0000158241
   -6.3018425000           0.0000628794         0.0000647454
   -6.2314925000           0.0000000735         0.0000022135
   -6.1611425000           0.0000766211         0.0000714708
   -6.0907925000           0.0002604260         0.0001317639
   -6.0204425000           0.0000650363         0.0000658464
   -5.9500925000           0.0001336042         0.0000943766
   -5.8797425000           0.0001988532         0.0001151385
   -5.8093925000           0.0000737275         0.0000701083
   -5.7390425000           0.0001288156         0.0000926699
   -5.6686925000           0.0000685001         0.0000675772
   -5.5983425000           0.0001943426         0.0001138252
   -5.5279925000           0.0000006591         0.0000066286
   -5.4576425000           0.0000665651         0.0000666159
   -5.3872925000           0.0000661091         0.0000663873
   -5.3169425000           0.0000000000         0.0000000000
   -5.2465925000           0.0001325899         0.0000940177
   -5.1762425000           0.0000020836         0.0000117859
   -5.1058925000           0.0001370062         0.0000955706
   -5.0355425000           0.0001950512         0.0001140325
   -4.9651925000           0.0000070351         0.0000216566
   -4.8948425000           0.0000595672         0.0000630171
   -4.8244925000           0.0000666667         0.0000666667
   -4.7541425000           0.0000000643         0.0000020705
   -4.6837925000           0.0000085219         0.0000238354
   -4.6134425000           0.0001248114         0.0000912182
   -4.5430925000           0.0000070461         0.0000216735
   -4.4727425000           0.0000619950         0.0000642884
   -4.4023925000           0.0001338688         0.0000944700
   -4.3320425000           0.0001304234         0.0000932464
   -4.2616925000           0.0000724009         0.0000694746
   -4.1913425000           0.0003275771         0.0001477785
   -4.1209925000           0.0000055247         0.0000191914
   -4.0506425000           0.0001314677         0.0000936190
   -3.9802925000           0.0002724100         0.0001347615
   -3.9099425000           0.0003190676         0.0001458464
   -3.8395925000           0.0000086395         0.0000239993
   -3.7692425000           0.0002597793         0.0001316002
   -3.6988925000           0.0002697355         0.0001340984
   -3.6285425000           0.0000000000         0.0000000000
   -3.5581925000           0.0000006591         0.0000066286
   -3.4878425000           0.0000660186         0.0000663418
   -3.4174925000           0.0000024112         0.0000126786
   -3.3471425000           0.0001968454         0.0001145558
   -3.2767925000           0.0000685033         0.0000675787
   -3.2064425000           0.0001445465         0.0000981653
   -3.1360925000           0.0003877138         0.0001607719
   -3.0657425000           0.0000696793         0.0000681563
   -2.9953925000           0.0000642929         0.0000654690
   -2.9250425000           0.0000692520         0.0000679470
   -2.8546925000           0.0001318466         0.0000937538
   -2.7843425000           0.0001315647         0.0000936535
   -2.7139925000           0.0000000643         0.0000020705
   -2.6436425000           0.0001396361         0.0000964835
   -2.5732925000           0.0000620627         0.0000643235
   -2.5029425000           0.0000649146         0.0000657848
   -2.4325925000           0.0000017521         0.0000108078
   -2.3622425000           0.0001308323         0.0000933925
   -2.2918925000           0.0000019490         0.0000113988
   -2.2215425000           0.0001284475         0.0000925374
   -2.1511925000           0.0001432487         0.0000977237
   -2.0808425000           0.0001982479         0.0001149631
   -2.0104925000           0.0001358819         0.0000951777
   -1.9401425000           0.0002548563         0.0001303473
