# Energy loss (eV)	Intensity (arb. units)	Error bar
    1.2477475000           0.0445358017         0.0017230941
    1.3180975000           0.0484275616         0.0017968039
    1.3884475000           0.0510707550         0.0018451875
    1.4587975000           0.0516834774         0.0018562234
    1.5291475000           0.0465198275         0.0017610570
    1.5994975000           0.0488074362         0.0018038373
    1.6698475000           0.0476643251         0.0017825885
    1.7401975000           0.0452703515         0.0017372459
    1.8105475000           0.0465137484         0.0017609420
    1.8808975000           0.0473490726         0.0017766837
    1.9512475000           0.0501667276         0.0018287833
    2.0215975000           0.0536770120         0.0018916838
    2.0919475000           0.0516916776         0.0018563706
    2.1622975000           0.0540984955         0.0018990962
    2.2326475000           0.0498867329         0.0018236727
    2.3029975000           0.0461547562         0.0017541333
    2.3733475000           0.0484348199         0.0017969385
    2.4436975000           0.0431373210         0.0016958247
    2.5140475000           0.0389058177         0.0016105034
    2.5843975000           0.0367712180         0.0015656994
    2.6547475000           0.0396594235         0.0016260263
    2.7250975000           0.0374941643         0.0015810158
    2.7954475000           0.0381060099         0.0015938634
    2.8657975000           0.0389261206         0.0016109236
    2.9361475000           0.0405869006         0.0016449296
    3.0064975000           0.0378219121         0.0015879108
    3.0768475000           0.0414683836         0.0016626963
    3.1471975000           0.0412211149         0.0016577317
    3.2175475000           0.0415002737         0.0016633355
    3.2878975000           0.0427838159         0.0016888619
    3.3582475000           0.0439713132         0.0017121393
    3.4285975000           0.0463427914         0.0017577029
    3.4989475000           0.0513179089         0.0018496470
    3.5692975000           0.0573597324         0.0019555005
    3.6396475000           0.0659478646         0.0020967890
    3.7099975000           0.0748704715         0.0022341362
    3.7803475000           0.0870610998         0.0024091644
    3.8506975000           0.1011094694         0.0025962726
    3.9210475000           0.1108663294         0.0027186557
    3.9913975000           0.1338559064         0.0029872608
    4.0617475000           0.1468471545         0.0031288673
    4.1320975000           0.1624668178         0.0032910669
    4.2024475000           0.1753677133         0.0034192369
    4.2727975000           0.1927615520         0.0035847971
    4.3431475000           0.1984302529         0.0036371257
    4.4134975000           0.2036200096         0.0036843815
    4.4838475000           0.2021509069         0.0036710662
    4.5541975000           0.1923504700         0.0035809726
    4.6245475000           0.1905284983         0.0035639725
    4.6948975000           0.1910571842         0.0035689138
    4.7652475000           0.1903501045         0.0035623036
    4.8355975000           0.1804162033         0.0034681042
    4.9059475000           0.1834482436         0.0034971249
    4.9762975000           0.1887334698         0.0035471441
    5.0466475000           0.1914407831         0.0035724948
    5.1169975000           0.1900305163         0.0035593119
    5.1873475000           0.1983107344         0.0036360302
    5.2576975000           0.2015314192         0.0036654369
    5.3280475000           0.2035604382         0.0036838425
    5.3983975000           0.1994616110         0.0036465656
    5.4687475000           0.2022201809         0.0036716952
    5.5390975000           0.1892874363         0.0035523460
    5.6094475000           0.2016752416         0.0036667446
    5.6797975000           0.1939383389         0.0035957228
    5.7501475000           0.1904822290         0.0035635397
    5.8204975000           0.1866390589         0.0035274075
    5.8908475000           0.1939881231         0.0035961843
    5.9611975000           0.1897046810         0.0035562591
    6.0315475000           0.1842650913         0.0035049022
    6.1018975000           0.1854991271         0.0035166189
    6.1722475000           0.1858679135         0.0035201128
    6.2425975000           0.1812110220         0.0034757351
    6.3129475000           0.1809234065         0.0034729757
    6.3832975000           0.1757440440         0.0034229037
    6.4536475000           0.1675190989         0.0033418468
    6.5239975000           0.1666767634         0.0033334343
    6.5943475000           0.1600316924         0.0032663098
    6.6646975000           0.1510194024         0.0031730049
    6.7350475000           0.1478727990         0.0031397749
    6.8053975000           0.1462813830         0.0031228340
    6.8757475000           0.1413436114         0.0030696755
    6.9460975000           0.1348090396         0.0029978775
    7.0164475000           0.1334381912         0.0029825961
    7.0867975000           0.1309867057         0.0029550714
    7.1571475000           0.1251188156         0.0028881230
    7.2274975000           0.1258804851         0.0028969005
    7.2978475000           0.1158773744         0.0027794169
    7.3681975000           0.1108076686         0.0027179363
    7.4385475000           0.1074086962         0.0026759260
    7.5088975000           0.1026987635         0.0026165978
    7.5792475000           0.1009454825         0.0025941663
    7.6495975000           0.0968027512         0.0025403773
    7.7199475000           0.0919400385         0.0024757496
    7.7902975000           0.0825413299         0.0023457952
    7.8606475000           0.0787319019         0.0022910245
    7.9309975000           0.0722734419         0.0021950466
    8.0013475000           0.0719550159         0.0021902057
    8.0716975000           0.0655087276         0.0020897963
    8.1420475000           0.0585291194         0.0019753332
    8.2123975000           0.0532544338         0.0018842228
    8.2827475000           0.0526913504         0.0018742350
    8.3530975000           0.0485787105         0.0017996057
    8.4234475000           0.0426502026         0.0016862227
    8.4937975000           0.0425380528         0.0016840042
    8.5641475000           0.0393683568         0.0016200485
    8.6344975000           0.0356714263         0.0015421074
    8.7048475000           0.0318063301         0.0014561669
    8.7751975000           0.0295281443         0.0014030477
    8.8455475000           0.0283577204         0.0013749599
    8.9158975000           0.0265796518         0.0013311562
    8.9862475000           0.0240637105         0.0012665889
    9.0565975000           0.0232814050         0.0012458305
    9.1269475000           0.0202602998         0.0011621905
    9.1972975000           0.0198276716         0.0011497151
    9.2676475000           0.0180166872         0.0010959528
    9.3379975000           0.0163974917         0.0010455458
    9.4083475000           0.0152165404         0.0010071921
    9.4786975000           0.0140916211         0.0009692479
    9.5490475000           0.0140902654         0.0009692012
    9.6193975000           0.0132613125         0.0009402593
    9.6897475000           0.0133076644         0.0009419011
    9.7600975000           0.0124945895         0.0009126733
    9.8304475000           0.0116990328         0.0008831396
    9.9007975000           0.0127904188         0.0009234146
    9.9711475000           0.0108671247         0.0008511610
   10.0414975000           0.0115624906         0.0008779708
   10.1118475000           0.0098551475         0.0008105614
   10.1821975000           0.0105820910         0.0008399242
   10.2525475000           0.0105053655         0.0008368738
   10.3228975000           0.0093202195         0.0007882563
   10.3932475000           0.0088242876         0.0007669979
   10.4635975000           0.0104662374         0.0008353138
   10.5339475000           0.0100242363         0.0008174854
   10.6042975000           0.0089907379         0.0007741980
   10.6746475000           0.0090360407         0.0007761461
   10.7449975000           0.0082950067         0.0007436400
   10.8153475000           0.0090854050         0.0007782632
   10.8856975000           0.0090640930         0.0007773499
   10.9560475000           0.0077612067         0.0007193148
   11.0263975000           0.0067755643         0.0006720895
   11.0967475000           0.0072913684         0.0006972024
   11.1670975000           0.0070906568         0.0006875394
   11.2374475000           0.0078867145         0.0007251076
   11.3077975000           0.0059428701         0.0006294373
   11.3781475000           0.0063685240         0.0006515890
   11.4484975000           0.0073584202         0.0007004008
   11.5188475000           0.0048821199         0.0005705039
   11.5891975000           0.0043209759         0.0005367169
   11.6595475000           0.0050282570         0.0005789794
   11.7298975000           0.0066418457         0.0006654245
   11.8002475000           0.0058024056         0.0006219542
   11.8705975000           0.0049126802         0.0005722867
   11.9409475000           0.0063359248         0.0006499192
   12.0112975000           0.0044317739         0.0005435546
   12.0816475000           0.0044594474         0.0005452490
   12.1519975000           0.0047091891         0.0005603088
   12.2223475000           0.0048161870         0.0005666384
   12.2926975000           0.0044445894         0.0005443399
   12.3630475000           0.0052408946         0.0005910947
   12.4333975000           0.0041506820         0.0005260343
   12.5037475000           0.0046175215         0.0005548286
   12.5740975000           0.0033119685         0.0004698914
   12.6444475000           0.0048077399         0.0005661413
   12.7147975000           0.0046347489         0.0005558626
   12.7851475000           0.0036930785         0.0004961907
   12.8554975000           0.0036725950         0.0004948128
   12.9258475000           0.0039047700         0.0005102137
   12.9961975000           0.0034919335         0.0004824889
   13.0665475000           0.0039276162         0.0005117041
   13.1368975000           0.0032248512         0.0004636702
   13.2072475000           0.0028210836         0.0004336730
   13.2775975000           0.0039397013         0.0005124907
   13.3479475000           0.0043495956         0.0005384914
   13.4182975000           0.0026684545         0.0004217783
   13.4886475000           0.0037088291         0.0004972477
   13.5589975000           0.0029448404         0.0004430832
   13.6293475000           0.0031862628         0.0004608878
   13.6996975000           0.0033228180         0.0004706604
   13.7700475000           0.0030494454         0.0004508840
   13.8403975000           0.0028586323         0.0004365495
   13.9107475000           0.0023244585         0.0003936545
   13.9810975000           0.0024258236         0.0004021462
   14.0514475000           0.0029783874         0.0004455998
   14.1217975000           0.0030126144         0.0004481528
   14.1921475000           0.0028471191         0.0004356695
   14.2624975000           0.0025919483         0.0004156881
   14.3328475000           0.0025456669         0.0004119601
   14.4031975000           0.0025399605         0.0004114981
   14.4735475000           0.0027922403         0.0004314503
   14.5438975000           0.0024616511         0.0004051050
   14.6142475000           0.0028746087         0.0004377677
   14.6845975000           0.0025321611         0.0004108658
   14.7549475000           0.0025089441         0.0004089779
   14.8252975000           0.0018394611         0.0003501867
   14.8956475000           0.0028874656         0.0004387456
   14.9659975000           0.0013907872         0.0003044982
   15.0363475000           0.0016655516         0.0003332218
   15.1066975000           0.0006666667         0.0002108185
