# Energy loss (eV)	Intensity (arb. units)	Error bar
   -2.5194625000           0.0000318224         0.0000420466
   -2.4497125000           0.0001639423         0.0000954354
   -2.3799625000           0.0001993043         0.0001052258
   -2.3102125000           0.0001190883         0.0000813389
   -2.2404625000           0.0001355159         0.0000867678
   -2.1707125000           0.0003974925         0.0001486032
   -2.1009625000           0.0002524203         0.0001184202
   -2.0312125000           0.0002235076         0.0001114320
   -1.9614625000           0.0004672667         0.0001611188
   -1.8917125000           0.0002889484         0.0001266992
   -1.8219625000           0.0004053891         0.0001500720
   -1.7522125000           0.0003723222         0.0001438213
   -1.6824625000           0.0004788346         0.0001631010
   -1.6127125000           0.0005480234         0.0001744871
   -1.5429625000           0.0003967285         0.0001484603
   -1.4732125000           0.0002817587         0.0001251130
   -1.4034625000           0.0003365540         0.0001367386
   -1.3337125000           0.0004177979         0.0001523515
   -1.2639625000           0.0003679331         0.0001429711
   -1.1942125000           0.0003851871         0.0001462849
   -1.1244625000           0.0004078722         0.0001505310
   -1.0547125000           0.0002849789         0.0001258259
   -0.9849625000           0.0002527072         0.0001184875
   -0.9152125000           0.0003590275         0.0001412302
   -0.8454625000           0.0002657151         0.0001214988
   -0.7757125000           0.0004956352         0.0001659376
   -0.7059625000           0.0005569311         0.0001758994
   -0.6362125000           0.0004060898         0.0001502017
   -0.5664625000           0.0002886294         0.0001266292
   -0.4967125000           0.0003527667         0.0001399934
   -0.4269625000           0.0006687919         0.0001927566
   -0.3572125000           0.0007750060         0.0002074991
   -0.2874625000           0.0007636065         0.0002059674
   -0.2177125000           0.0006144082         0.0001847533
   -0.1479625000           0.0006318092         0.0001873513
   -0.0782125000           0.0047542230         0.0005139295
   -0.0084625000           0.0333922747         0.0013620302
    0.0612875000           0.0048366176         0.0005183638
    0.1310375000           0.0011833526         0.0002564017
    0.2007875000           0.0013467626         0.0002735327
    0.2705375000           0.0010234119         0.0002384454
    0.3402875000           0.0011279563         0.0002503283
    0.4100375000           0.0013709240         0.0002759754
    0.4797875000           0.0010370720         0.0002400315
    0.5495375000           0.0014791854         0.0002866653
    0.6192875000           0.0016248066         0.0003004447
    0.6890375000           0.0022298482         0.0003519666
    0.7587875000           0.0022133571         0.0003506626
    0.8285375000           0.0018490653         0.0003205087
    0.8982875000           0.0021400018         0.0003448028
    0.9680375000           0.0024467480         0.0003686875
    1.0377875000           0.0029890113         0.0004074999
