# Energy loss (eV)	Intensity (arb. units)	Error bar
   -4.5900375000           0.0001963117         0.0001044328
   -4.5202875000           0.0005966572         0.0001820649
   -4.4505375000           0.0004451087         0.0001572522
   -4.3807875000           0.0006859412         0.0001952123
   -4.3110375000           0.0004526400         0.0001585770
   -4.2412875000           0.0008478869         0.0002170365
   -4.1715375000           0.0007927712         0.0002098639
   -4.1017875000           0.0010090130         0.0002367621
   -4.0320375000           0.0010110927         0.0002370059
   -3.9622875000           0.0007689773         0.0002066905
   -3.8925375000           0.0010275837         0.0002389309
   -3.8227875000           0.0008361390         0.0002155277
   -3.7530375000           0.0009305937         0.0002273756
   -3.6832875000           0.0011565671         0.0002534832
   -3.6135375000           0.0008645137         0.0002191541
   -3.5437875000           0.0007459928         0.0002035781
   -3.4740375000           0.0010051320         0.0002363063
   -3.4042875000           0.0011462193         0.0002523467
   -3.3345375000           0.0005363661         0.0001726213
   -3.2647875000           0.0012334432         0.0002617721
   -3.1950375000           0.0010487192         0.0002413756
   -3.1252875000           0.0007816471         0.0002083863
   -3.0555375000           0.0011479404         0.0002525361
   -2.9857875000           0.0008369476         0.0002156318
   -2.9160375000           0.0007394335         0.0002026811
   -2.8462875000           0.0011420194         0.0002518839
   -2.7765375000           0.0006109495         0.0001842326
   -2.7067875000           0.0009419794         0.0002287623
   -2.6370375000           0.0012347628         0.0002619121
   -2.5672875000           0.0006489562         0.0001898766
   -2.4975375000           0.0009143607         0.0002253837
   -2.4277875000           0.0011864414         0.0002567361
   -2.3580375000           0.0012903899         0.0002677468
   -2.2882875000           0.0016292738         0.0003008575
   -2.2185375000           0.0011143639         0.0002488154
   -2.1487875000           0.0012581831         0.0002643843
   -2.0790375000           0.0010378668         0.0002401234
   -2.0092875000           0.0012966300         0.0002683934
   -1.9395375000           0.0017508118         0.0003118771
   -1.8697875000           0.0013936495         0.0002782534
   -1.8000375000           0.0011582425         0.0002536667
   -1.7302875000           0.0008468014         0.0002168975
   -1.6605375000           0.0013173563         0.0002705300
   -1.5907875000           0.0015138734         0.0002900070
   -1.5210375000           0.0015496696         0.0002934157
   -1.4512875000           0.0014246205         0.0002813282
   -1.3815375000           0.0014804781         0.0002867905
   -1.3117875000           0.0014789147         0.0002866390
   -1.2420375000           0.0017599667         0.0003126914
   -1.1722875000           0.0013292091         0.0002717443
   -1.1025375000           0.0012445282         0.0002629457
   -1.0327875000           0.0017352403         0.0003104871
   -0.9630375000           0.0015200404         0.0002905971
   -0.8932875000           0.0014484539         0.0002836717
   -0.8235375000           0.0014860822         0.0002873328
   -0.7537875000           0.0015244467         0.0002910180
   -0.6840375000           0.0018224057         0.0003181898
   -0.6142875000           0.0024166067         0.0003664095
   -0.5445375000           0.0019141210         0.0003260982
