# Energy loss (eV)	Intensity (arb. units)	Error bar
   -1.2194350000           0.0028174174         0.0004106462
   -1.1490850000           0.0039803317         0.0004880922
   -1.0787350000           0.0038549782         0.0004803449
   -1.0083850000           0.0042856056         0.0005064637
   -0.9380350000           0.0050498040         0.0005497680
   -0.8676850000           0.0051171875         0.0005534239
   -0.7973350000           0.0053689480         0.0005668744
   -0.7269850000           0.0067393694         0.0006351142
   -0.6566350000           0.0062676837         0.0006124854
   -0.5862850000           0.0059321119         0.0005958636
   -0.5159350000           0.0058440617         0.0005914249
   -0.4455850000           0.0055890345         0.0005783765
   -0.3752350000           0.0073747698         0.0006643798
   -0.3048850000           0.0062772912         0.0006129547
   -0.2345350000           0.0070994137         0.0006518587
   -0.1641850000           0.0071302443         0.0006532726
   -0.0938350000           0.0125389019         0.0008663073
   -0.0234850000           0.1076197981         0.0025379806
    0.0468650000           0.2220045550         0.0036452150
    0.1172150000           0.1757010215         0.0032428686
    0.1875650000           0.1093845725         0.0025587052
    0.2579150000           0.0738722053         0.0021027263
    0.3282650000           0.0620904895         0.0019277679
    0.3986150000           0.0583039532         0.0018680617
    0.4689650000           0.0647794211         0.0019690681
    0.5393150000           0.0743564042         0.0021096062
    0.6096650000           0.0839092688         0.0022410275
    0.6800150000           0.0910339462         0.0023342313
    0.7503650000           0.0951423803         0.0023863229
    0.8207150000           0.0999009064         0.0024452706
    0.8910650000           0.1042195035         0.0024975645
    0.9614150000           0.1150869802         0.0026245528
    1.0317650000           0.1225753494         0.0027085932
    1.1021150000           0.1231316910         0.0027147331
    1.1724650000           0.1246424941         0.0027313369
    1.2428150000           0.1283532809         0.0027716967
    1.3131650000           0.1234247494         0.0027179617
    1.3835150000           0.1306693697         0.0027965920
    1.4538650000           0.1230924848         0.0027143008
    1.5242150000           0.1247305834         0.0027323019
    1.5945650000           0.1314319967         0.0028047410
    1.6649150000           0.1250150893         0.0027354163
    1.7352650000           0.1342650414         0.0028348082
    1.8056150000           0.1305946560         0.0027957924
    1.8759650000           0.1315090315         0.0028055628
    1.9463150000           0.1336260955         0.0028280550
    2.0166650000           0.1333125826         0.0028247355
    2.0870150000           0.1320889267         0.0028117417
    2.1573650000           0.1251152532         0.0027365119
    2.2277150000           0.1169843601         0.0026460991
    2.2980650000           0.1092784543         0.0025574637
    2.3684150000           0.1026017037         0.0024781038
    2.4387650000           0.0976386283         0.0024174252
