# Energy loss (eV)	Intensity (arb. units)	Error bar
   13.8946075000           0.0030979216         0.0004544536
   13.9649575000           0.0028295804         0.0004343256
   14.0353075000           0.0029490622         0.0004434007
   14.1056575000           0.0019901146         0.0003642448
   14.1760075000           0.0024198776         0.0004016531
   14.2463575000           0.0023077813         0.0003922398
   14.3167075000           0.0023040584         0.0003919233
   14.3870575000           0.0027276350         0.0004264298
   14.4574075000           0.0024006791         0.0004000566
   14.5277575000           0.0024667202         0.0004055219
   14.5981075000           0.0023731336         0.0003977548
   14.6684575000           0.0023000067         0.0003915786
   14.7388075000           0.0024109121         0.0004009083
   14.8091575000           0.0024164613         0.0004013694
   14.8795075000           0.0026855792         0.0004231295
   14.9498575000           0.0031452602         0.0004579127
   15.0202075000           0.0024530580         0.0004043973
   15.0905575000           0.0015759116         0.0003241308
   15.1609075000           0.0011799358         0.0002804682
   15.2312575000           0.0010491970         0.0002644739
   15.3016075000           0.0007327758         0.0002210243
