# Energy loss (eV)	Intensity (arb. units)	Error bar
   -0.7169125000           0.0024384136         0.0005450421
   -0.6471625000           0.0019616990         0.0004888691
   -0.5774125000           0.0029460130         0.0005990923
   -0.5076625000           0.0030246326         0.0006070336
   -0.4379125000           0.0021453466         0.0005112403
   -0.3681625000           0.0031884824         0.0006232588
   -0.2984125000           0.0040725854         0.0007043872
   -0.2286625000           0.0032743126         0.0006315918
   -0.1589125000           0.0034215241         0.0006456337
   -0.0891625000           0.0143650407         0.0013229085
   -0.0194125000           0.1377074927         0.0040959549
    0.0503375000           0.0902179331         0.0033152999
    0.1200875000           0.0289446877         0.0018778497
    0.1898375000           0.0267171106         0.0018041437
    0.2595875000           0.0376253677         0.0021410005
    0.3293375000           0.0443269395         0.0023238616
    0.3990875000           0.0611248843         0.0027288861
    0.4688375000           0.0685510608         0.0028899044
    0.5385875000           0.0578877869         0.0026556440
    0.6083375000           0.0473193940         0.0024010211
    0.6780875000           0.0390690828         0.0021816898
    0.7478375000           0.0364691343         0.0021078471
    0.8175875000           0.0342815972         0.0020436518
    0.8873375000           0.0310372610         0.0019445454
    0.9570875000           0.0343995532         0.0020471647
    1.0268375000           0.0411628513         0.0022393868
    1.0965875000           0.0437269912         0.0023080817
    1.1663375000           0.0458741998         0.0023640717
    1.2360875000           0.0465019685         0.0023801923
    1.3058375000           0.0498231468         0.0024637235
    1.3755875000           0.0532053908         0.0025459754
    1.4453375000           0.0598905619         0.0027011928
    1.5150875000           0.0707799463         0.0029365101
    1.5848375000           0.0850234152         0.0032184418
    1.6545875000           0.0956353296         0.0034133873
    1.7243375000           0.1140547402         0.0037276322
    1.7940875000           0.1240764345         0.0038879533
    1.8638375000           0.1448881714         0.0042013886
    1.9335875000           0.1555579619         0.0043533392
    2.0033375000           0.1695591786         0.0045450330
    2.0730875000           0.1831893597         0.0047241808
    2.1428375000           0.1934513858         0.0048546990
    2.2125875000           0.2001877091         0.0049385004
    2.2823375000           0.2056154802         0.0050050024
    2.3520875000           0.2039393913         0.0049845613
    2.4218375000           0.2015685661         0.0049555035
    2.4915875000           0.1812140812         0.0046986420
    2.5613375000           0.1787703253         0.0046668528
    2.6310875000           0.1635967715         0.0044644067
    2.7008375000           0.1617621261         0.0044393032
    2.7705875000           0.1582194416         0.0043904224
    2.8403375000           0.1396090906         0.0041241384
    2.9100875000           0.1353846536         0.0040612629
    2.9798375000           0.1307771346         0.0039915566
    3.0495875000           0.1277525432         0.0039451286
    3.1193375000           0.1260823679         0.0039192554
    3.1890875000           0.1127897727         0.0037069032
    3.2588375000           0.1142067437         0.0037301153
    3.3285875000           0.1105045510         0.0036691584
    3.3983375000           0.1013153147         0.0035132895
    3.4680875000           0.1051840073         0.0035797380
    3.5378375000           0.1019375286         0.0035240611
    3.6075875000           0.1009614349         0.0035071484
    3.6773375000           0.0960751948         0.0034212280
    3.7470875000           0.0884246767         0.0032821855
    3.8168375000           0.0920702298         0.0033491608
    3.8865875000           0.0900926475         0.0033129971
    3.9563375000           0.0903477442         0.0033176842
    4.0260875000           0.0863672583         0.0032437767
    4.0958375000           0.0801157203         0.0031241743
    4.1655875000           0.0793061556         0.0031083494
    4.2353375000           0.0753008154         0.0030288392
    4.3050875000           0.0722814614         0.0029674940
    4.3748375000           0.0706222943         0.0029332380
    4.4445875000           0.0721634714         0.0029650710
    4.5143375000           0.0618670947         0.0027454039
    4.5840875000           0.0604980264         0.0027148572
    4.6538375000           0.0645826701         0.0028050098
    4.7235875000           0.0588822495         0.0026783577
    4.7933375000           0.0610338233         0.0027268527
    4.8630875000           0.0599411351         0.0027023330
    4.9328375000           0.0695747195         0.0029114016
    5.0025875000           0.0669417332         0.0028557807
    5.0723375000           0.0688353642         0.0028958909
    5.1420875000           0.0681166593         0.0028807333
    5.2118375000           0.0737437832         0.0029973613
    5.2815875000           0.0780442454         0.0030835204
    5.3513375000           0.0830211336         0.0031803192
    5.4210875000           0.0867220378         0.0032504323
    5.4908375000           0.0907156565         0.0033244324
    5.5605875000           0.0944052186         0.0033913638
    5.6303375000           0.0985677204         0.0034653232
    5.7000875000           0.1034812261         0.0035506443
    5.7698375000           0.1009170229         0.0035063769
    5.8395875000           0.1076561046         0.0036215603
    5.9093375000           0.1023576896         0.0035313163
    5.9790875000           0.1047696627         0.0035726803
    6.0488375000           0.0965215680         0.0034291665
    6.1185875000           0.0898699992         0.0033089008
    6.1883375000           0.0865685383         0.0032475543
    6.2580875000           0.0897341097         0.0033063983
    6.3278375000           0.0819184316         0.0031591278
    6.3975875000           0.0810153324         0.0031416659
    6.4673375000           0.0773315486         0.0030694088
    6.5370875000           0.0746155393         0.0030150257
    6.6068375000           0.0723441477         0.0029687805
    6.6765875000           0.0655814976         0.0028266175
    6.7463375000           0.0658173230         0.0028316951
    6.8160875000           0.0654252517         0.0028232484
    6.8858375000           0.0608328168         0.0027223587
    6.9555875000           0.0591381019         0.0026841704
    7.0253375000           0.0571131605         0.0026378159
    7.0950875000           0.0535899573         0.0025551599
    7.1648375000           0.0502537553         0.0024743472
    7.2345875000           0.0483196208         0.0024262645
    7.3043375000           0.0409764502         0.0022343106
    7.3740875000           0.0381140493         0.0021548594
    7.4438375000           0.0374943259         0.0021372689
    7.5135875000           0.0381000377         0.0021544632
    7.5833375000           0.0350670019         0.0020669297
    7.6530875000           0.0339195698         0.0020328323
    7.7228375000           0.0298894726         0.0019082511
    7.7925875000           0.0310600428         0.0019452589
    7.8623375000           0.0257766997         0.0017721074
    7.9320875000           0.0270187287         0.0018142989
    8.0018375000           0.0234952677         0.0016918684
    8.0715875000           0.0214573428         0.0016168300
    8.1413375000           0.0197832065         0.0015524754
    8.2110875000           0.0188990417         0.0015173867
    8.2808375000           0.0177416563         0.0014701900
    8.3505875000           0.0169669199         0.0014377318
    8.4203375000           0.0153824724         0.0013689559
    8.4900875000           0.0141689738         0.0013138494
    8.5598375000           0.0129563344         0.0012563697
    8.6295875000           0.0147469389         0.0013403781
    8.6993375000           0.0130358224         0.0012602178
    8.7690875000           0.0120111662         0.0012096757
    8.8388375000           0.0122039499         0.0012193450
    8.9085875000           0.0103859284         0.0011248615
    8.9783375000           0.0120259860         0.0012104218
    9.0480875000           0.0102109443         0.0011153453
    9.1178375000           0.0094221170         0.0010713975
    9.1875875000           0.0080582160         0.0009908224
    9.2573375000           0.0077591603         0.0009722630
    9.3270875000           0.0082278211         0.0010011953
    9.3968375000           0.0073043764         0.0009433394
    9.4665875000           0.0075230657         0.0009573568
    9.5363375000           0.0072516176         0.0009399264
    9.6060875000           0.0074090794         0.0009500764
    9.6758375000           0.0068864069         0.0009159520
    9.7455875000           0.0060018231         0.0008551021
    9.8153375000           0.0058251680         0.0008424238
    9.8850875000           0.0072057431         0.0009369486
    9.9548375000           0.0063490753         0.0008794915
   10.0245875000           0.0066938528         0.0009030555
   10.0943375000           0.0068524664         0.0009136920
   10.1640875000           0.0059369881         0.0008504709
   10.2338375000           0.0053438380         0.0008068690
   10.3035875000           0.0052088378         0.0007966119
   10.3733375000           0.0057428302         0.0008364488
   10.4430875000           0.0065164720         0.0008910101
   10.5128375000           0.0047135489         0.0007577927
   10.5825875000           0.0044601853         0.0007371448
   10.6523375000           0.0049736841         0.0007784227
   10.7220875000           0.0040119450         0.0006991234
   10.7918375000           0.0057323818         0.0008356876
   10.8615875000           0.0040623503         0.0007035016
   10.9313375000           0.0053148322         0.0008046762
   11.0010875000           0.0051019515         0.0007883962
   11.0708375000           0.0046060176         0.0007490989
   11.1405875000           0.0033106881         0.0006350904
   11.2103375000           0.0045111452         0.0007413440
   11.2800875000           0.0034015556         0.0006437469
   11.3498375000           0.0037728769         0.0006779735
   11.4195875000           0.0041858396         0.0007141142
   11.4893375000           0.0037671031         0.0006774545
   11.5590875000           0.0038600112         0.0006857577
   11.6288375000           0.0035058144         0.0006535380
   11.6985875000           0.0039276229         0.0006917374
   11.7683375000           0.0019847256         0.0004917299
   11.8380875000           0.0021095168         0.0005069532
   11.9078375000           0.0020711030         0.0005023163
