# Energy loss (eV)	Intensity (arb. units)	Error bar
   -8.6857075000           0.0004666667         0.0001763834
   -8.6153575000           0.0000182130         0.0000348454
   -8.5450075000           0.0000000000         0.0000000000
   -8.4746575000           0.0000000000         0.0000000000
   -8.4043075000           0.0000000000         0.0000000000
   -8.3339575000           0.0000000000         0.0000000000
   -8.2636075000           0.0000000000         0.0000000000
   -8.1932575000           0.0000000000         0.0000000000
   -8.1229075000           0.0000000000         0.0000000000
   -8.0525575000           0.0000000000         0.0000000000
   -7.9822075000           0.0000000000         0.0000000000
   -7.9118575000           0.0000000000         0.0000000000
   -7.8415075000           0.0000000000         0.0000000000
   -7.7711575000           0.0000646223         0.0000656365
   -7.7008075000           0.0000020443         0.0000116742
   -7.6304575000           0.0000000000         0.0000000000
   -7.5601075000           0.0000000000         0.0000000000
   -7.4897575000           0.0000000000         0.0000000000
   -7.4194075000           0.0000000000         0.0000000000
   -7.3490575000           0.0000030757         0.0000143195
   -7.2787075000           0.0000635910         0.0000651106
   -7.2083575000           0.0000000000         0.0000000000
   -7.1380075000           0.0000030757         0.0000143195
   -7.0676575000           0.0000635910         0.0000651106
   -6.9973075000           0.0000000000         0.0000000000
   -6.9269575000           0.0000000000         0.0000000000
   -6.8566075000           0.0000000000         0.0000000000
   -6.7862575000           0.0000000000         0.0000000000
   -6.7159075000           0.0000675122         0.0000670881
   -6.6455575000           0.0000658211         0.0000662425
   -6.5752075000           0.0000633414         0.0000649827
   -6.5048575000           0.0001448345         0.0000982631
   -6.4345075000           0.0001896455         0.0001124412
   -6.3641575000           0.0000063181         0.0000205233
   -6.2938075000           0.0000656030         0.0000661327
   -6.2234575000           0.0001349223         0.0000948410
   -6.1531075000           0.0001318473         0.0000937540
   -6.0827575000           0.0000719211         0.0000692441
   -6.0124075000           0.0001342426         0.0000946018
   -5.9420575000           0.0001915547         0.0001130058
   -5.8717075000           0.0000700634         0.0000683439
   -5.8013575000           0.0000686396         0.0000676459
   -5.7310075000           0.0000605544         0.0000635371
   -5.6606575000           0.0000727790         0.0000696558
   -5.5903075000           0.0002007304         0.0001156807
   -5.5199575000           0.0001930030         0.0001134322
   -5.4496075000           0.0000707738         0.0000686895
   -5.3792575000           0.0001324563         0.0000939703
   -5.3089075000           0.0000700634         0.0000683439
   -5.2385575000           0.0000767125         0.0000715134
   -5.1682075000           0.0001833274         0.0001105524
   -5.0978575000           0.0000002058         0.0000037039
   -5.0275075000           0.0000105089         0.0000264687
   -4.9571575000           0.0001384849         0.0000960850
   -4.8868075000           0.0001956034         0.0001141938
   -4.8164575000           0.0001220695         0.0000902107
   -4.7461075000           0.0000102002         0.0000260771
   -4.6757575000           0.0001260031         0.0000916526
   -4.6054075000           0.0000636424         0.0000651370
   -4.5350575000           0.0000688646         0.0000677567
   -4.4647075000           0.0001339738         0.0000945071
   -4.3943575000           0.0001332304         0.0000942445
   -4.3240075000           0.0001326099         0.0000940248
   -4.2536575000           0.0000708698         0.0000687361
   -4.1833075000           0.0001286556         0.0000926123
   -4.1129575000           0.0001365119         0.0000953981
   -4.0426075000           0.0002695880         0.0001340617
   -3.9722575000           0.0001964504         0.0001144408
   -3.9019075000           0.0000626302         0.0000646169
   -3.8315575000           0.0001365435         0.0000954091
   -3.7612075000           0.0000726960         0.0000696161
   -3.6908575000           0.0001970149         0.0001146051
   -3.6205075000           0.0002727982         0.0001348575
   -3.5501575000           0.0002645839         0.0001328116
   -3.4798075000           0.0001260031         0.0000916526
   -3.4094575000           0.0000635910         0.0000651106
   -3.3391075000           0.0000002058         0.0000037039
   -3.2687575000           0.0001400224         0.0000966169
   -3.1984075000           0.0002045426         0.0001167740
   -3.1280575000           0.0002537425         0.0001300622
   -3.0577075000           0.0000698967         0.0000682626
   -2.9873575000           0.0002088870         0.0001180076
   -2.9170075000           0.0002655331         0.0001330496
   -2.8466575000           0.0001364090         0.0000953621
   -2.7763075000           0.0002667696         0.0001333591
   -2.7059575000           0.0002049458         0.0001168891
   -2.6356075000           0.0002492514         0.0001289060
   -2.5652575000           0.0000778983         0.0000720640
   -2.4949075000           0.0003807255         0.0001593164
   -2.4245575000           0.0002093739         0.0001181451
   -2.3542075000           0.0002015904         0.0001159283
   -2.2838575000           0.0001405484         0.0000967982
   -2.2135075000           0.0002000514         0.0001154849
   -2.1431575000           0.0003892339         0.0001610867
   -2.0728075000           0.0000671420         0.0000669039
   -2.0024575000           0.0000703314         0.0000684745
   -1.9321075000           0.0002677687         0.0001336086
   -1.8617575000           0.0004611557         0.0001753389
   -1.7914075000           0.0003352103         0.0001494903
   -1.7210575000           0.0002084153         0.0001178743
   -1.6507075000           0.0002720863         0.0001346814
   -1.5803575000           0.0003330530         0.0001490085
   -1.5100075000           0.0003444505         0.0001515367
   -1.4396575000           0.0005336659         0.0001886206
   -1.3693075000           0.0005245677         0.0001870058
   -1.2989575000           0.0004689084         0.0001768066
   -1.2286075000           0.0003815725         0.0001594935
   -1.1582575000           0.0001465977         0.0000988594
   -1.0879075000           0.0004130187         0.0001659355
   -1.0175575000           0.0005675648         0.0001945190
   -0.9472075000           0.0001468980         0.0000989606
   -0.8768575000           0.0003238965         0.0001469459
   -0.8065075000           0.0000894324         0.0000772150
   -0.7361575000           0.0005772452         0.0001961709
   -0.6658075000           0.0003360703         0.0001496820
   -0.5954575000           0.0004033315         0.0001639779
   -0.5251075000           0.0004791999         0.0001787363
   -0.4547575000           0.0007190760         0.0002189484
   -0.3844075000           0.0005343263         0.0001887373
   -0.3140575000           0.0003993679         0.0001631702
   -0.2437075000           0.0004838885         0.0001796085
   -0.1733575000           0.0004654179         0.0001761473
   -0.1030075000           0.0013503233         0.0003000359
   -0.0326575000           0.0320607179         0.0014619785
    0.0376925000           0.0379568461         0.0015907408
    0.1080425000           0.0060279361         0.0006339262
    0.1783925000           0.0035658590         0.0004875694
    0.2487425000           0.0028182353         0.0004334540
    0.3190925000           0.0020551617         0.0003701497
    0.3894425000           0.0022604997         0.0003882010
    0.4597925000           0.0027304214         0.0004266475
    0.5301425000           0.0028752809         0.0004378189
    0.6004925000           0.0036385051         0.0004925109
    0.6708425000           0.0037523314         0.0005001554
    0.7411925000           0.0044464706         0.0005444551
    0.8115425000           0.0040407961         0.0005190245
    0.8818925000           0.0047546501         0.0005630068
    0.9522425000           0.0050922550         0.0005826523
    1.0225925000           0.0045657219         0.0005517078
    1.0929425000           0.0055153470         0.0006063743
    1.1632925000           0.0065063308         0.0006586011
    1.2336425000           0.0063922835         0.0006528034
    1.3039925000           0.0060126576         0.0006331223
    1.3743425000           0.0056995018         0.0006164145
    1.4446925000           0.0068811969         0.0006773082
    1.5150425000           0.0058994026         0.0006271312
    1.5853925000           0.0063063886         0.0006484026
    1.6557425000           0.0072030066         0.0006929650
    1.7260925000           0.0071376278         0.0006898129
    1.7964425000           0.0077598246         0.0007192508
    1.8667925000           0.0072899374         0.0006971340
    1.9371425000           0.0089989449         0.0007745513
    2.0074925000           0.0093019880         0.0007874849
    2.0778425000           0.0110777026         0.0008593681
    2.1481925000           0.0107575128         0.0008468574
    2.2185425000           0.0098539291         0.0008105113
    2.2888925000           0.0091801640         0.0007823113
    2.3592425000           0.0089580075         0.0007727875
    2.4295925000           0.0094120580         0.0007921304
    2.4999425000           0.0095633446         0.0007984712
    2.5702925000           0.0112470307         0.0008659111
    2.6406425000           0.0127044558         0.0009203063
    2.7109925000           0.0107932861         0.0008482643
    2.7813425000           0.0119451943         0.0008923824
    2.8516925000           0.0134421059         0.0009466469
    2.9220425000           0.0133628974         0.0009438537
    2.9923925000           0.0153029575         0.0010100481
    3.0627425000           0.0169153535         0.0010619276
    3.1330925000           0.0162396712         0.0010405022
    3.2034425000           0.0162459373         0.0010407029
    3.2737925000           0.0182181764         0.0011020640
    3.3441425000           0.0195906881         0.0011428236
    3.4144925000           0.0200043136         0.0011548251
    3.4848425000           0.0208798438         0.0011798261
    3.5551925000           0.0209953879         0.0011830860
    3.6255425000           0.0216238466         0.0012006622
    3.6958925000           0.0243108429         0.0012730761
    3.7662425000           0.0239570824         0.0012637796
    3.8365925000           0.0222167480         0.0012170113
    3.9069425000           0.0205111387         0.0011693628
