# Energy loss (eV)	Intensity (arb. units)	Error bar
   -8.0860125000           0.0004666667         0.0001763834
   -8.0156625000           0.0000027877         0.0000136326
   -7.9453125000           0.0000000000         0.0000000000
   -7.8749625000           0.0000000000         0.0000000000
   -7.8046125000           0.0000000000         0.0000000000
   -7.7342625000           0.0000000000         0.0000000000
   -7.6639125000           0.0000000000         0.0000000000
   -7.5935625000           0.0000000000         0.0000000000
   -7.5232125000           0.0000000000         0.0000000000
   -7.4528625000           0.0000026363         0.0000132573
   -7.3825125000           0.0000640303         0.0000653352
   -7.3121625000           0.0000002499         0.0000040815
   -7.2418125000           0.0000110917         0.0000271928
   -7.1714625000           0.0001221167         0.0000902281
   -7.1011125000           0.0000055459         0.0000192282
   -7.0307625000           0.0000609959         0.0000637683
   -6.9604125000           0.0000000000         0.0000000000
   -6.8900625000           0.0000000000         0.0000000000
   -6.8197125000           0.0000000000         0.0000000000
   -6.7493625000           0.0000693030         0.0000679721
   -6.6790125000           0.0000664756         0.0000665711
   -6.6086625000           0.0001232736         0.0000906545
   -6.5383125000           0.0000078644         0.0000228974
   -6.4679625000           0.0000137280         0.0000302523
   -6.3976125000           0.0001912360         0.0001129118
   -6.3272625000           0.0001268164         0.0000919480
   -6.2569125000           0.0000120554         0.0000283495
   -6.1865625000           0.0001898500         0.0001125018
   -6.1162125000           0.0001344623         0.0000946792
   -6.0458625000           0.0000605443         0.0000635318
   -5.9755125000           0.0003499688         0.0001527457
   -5.9051625000           0.0002064831         0.0001173266
   -5.8348125000           0.0005138705         0.0001850893
   -5.7644625000           0.0002725579         0.0001347981
   -5.6941125000           0.0004075585         0.0001648350
   -5.6237625000           0.0005341326         0.0001887030
   -5.5534125000           0.0002677099         0.0001335939
   -5.4830625000           0.0004180298         0.0001669391
   -5.4127125000           0.0006101865         0.0002016906
   -5.3423625000           0.0009701084         0.0002543106
   -5.2720125000           0.0008496009         0.0002379917
   -5.2016625000           0.0005064626         0.0001837503
   -5.1313125000           0.0009546134         0.0002522715
   -5.0609625000           0.0004937107         0.0001814223
   -4.9906125000           0.0011994866         0.0002827822
   -4.9202625000           0.0008714128         0.0002410274
   -4.8499125000           0.0006605257         0.0002098453
   -4.7795625000           0.0008600035         0.0002394443
   -4.7092125000           0.0006734334         0.0002118857
   -4.6388625000           0.0009909392         0.0002570265
   -4.5685125000           0.0008703145         0.0002408754
   -4.4981625000           0.0005335829         0.0001886059
   -4.4278125000           0.0007369947         0.0002216596
   -4.3574625000           0.0011481045         0.0002766592
   -4.2871125000           0.0010561426         0.0002653479
   -4.2167625000           0.0009882980         0.0002566837
   -4.1464125000           0.0008271248         0.0002348226
   -4.0760625000           0.0009077722         0.0002460044
   -4.0057125000           0.0008056914         0.0002317601
   -3.9353625000           0.0008071473         0.0002319694
   -3.8650125000           0.0005972653         0.0001995437
   -3.7946625000           0.0005932414         0.0001988704
   -3.7243125000           0.0008311146         0.0002353883
   -3.6539625000           0.0012456268         0.0002881697
   -3.5836125000           0.0013240950         0.0002971077
   -3.5132625000           0.0010695648         0.0002670287
   -3.4429125000           0.0006790466         0.0002127669
   -3.3725625000           0.0006618987         0.0002100633
   -3.3022125000           0.0009225523         0.0002479990
   -3.2318625000           0.0006818500         0.0002132057
   -3.1615125000           0.0010132233         0.0002599004
   -3.0911625000           0.0013983328         0.0003053231
   -3.0208125000           0.0019696330         0.0003623657
   -2.9504625000           0.0018023471         0.0003466359
   -2.8801125000           0.0009537519         0.0002521576
   -2.8097625000           0.0011751281         0.0002798962
   -2.7394125000           0.0008998543         0.0002449291
   -2.6690625000           0.0013052919         0.0002949906
   -2.5987125000           0.0011341415         0.0002749717
   -2.5283625000           0.0009012055         0.0002451130
   -2.4580125000           0.0013768909         0.0003029731
   -2.3876625000           0.0011425759         0.0002759923
   -2.3173125000           0.0016014113         0.0003267426
   -2.2469625000           0.0016043395         0.0003270412
   -2.1766125000           0.0019620917         0.0003616713
   -2.1062625000           0.0012103720         0.0002840624
   -2.0359125000           0.0009521455         0.0002519452
   -1.9655625000           0.0015137618         0.0003176751
   -1.8952125000           0.0010195269         0.0002607076
   -1.8248625000           0.0014713592         0.0003131942
   -1.7545125000           0.0014195097         0.0003076264
   -1.6841625000           0.0016007966         0.0003266799
   -1.6138125000           0.0017038351         0.0003370297
   -1.5434625000           0.0016023412         0.0003268375
   -1.4731125000           0.0016962422         0.0003362779
   -1.4027625000           0.0022175058         0.0003844915
   -1.3324125000           0.0018402670         0.0003502634
   -1.2620625000           0.0013279651         0.0002975416
   -1.1917125000           0.0013269639         0.0002974294
   -1.1213625000           0.0016697554         0.0003336421
   -1.0510125000           0.0016517324         0.0003318365
   -0.9806625000           0.0013731615         0.0003025626
   -0.9103125000           0.0026251916         0.0004183453
   -0.8399625000           0.0022616197         0.0003882971
   -0.7696125000           0.0024606854         0.0004050255
   -0.6992625000           0.0017840528         0.0003448722
   -0.6289125000           0.0026494093         0.0004202705
   -0.5585625000           0.0026637228         0.0004214042
   -0.4882125000           0.0019366442         0.0003593183
   -0.4178625000           0.0026977463         0.0004240870
   -0.3475125000           0.0025003837         0.0004082796
   -0.2771625000           0.0025232112         0.0004101391
   -0.2068125000           0.0024216328         0.0004017987
   -0.1364625000           0.0032971855         0.0004688415
   -0.0661125000           0.0064145067         0.0006539371
    0.0042375000           0.0998384892         0.0025799030
    0.0745875000           0.1257612328         0.0028955280
    0.1449375000           0.0576149368         0.0019598459
    0.2152875000           0.0315390233         0.0014500350
    0.2856375000           0.0238989088         0.0012622443
    0.3559875000           0.0157427772         0.0010244601
    0.4263375000           0.0164499894         0.0010472182
    0.4966875000           0.0173442553         0.0010753063
    0.5670375000           0.0239032199         0.0012623581
    0.6373875000           0.0294835204         0.0014019872
    0.7077375000           0.0298782400         0.0014113407
    0.7780875000           0.0361423399         0.0015522530
    0.8484375000           0.0400537015         0.0016340890
    0.9187875000           0.0441860015         0.0017163139
    0.9891375000           0.0466829551         0.0017641420
    1.0594875000           0.0430395399         0.0016939016
    1.1298375000           0.0482060432         0.0017926897
    1.2001875000           0.0474069814         0.0017777698
    1.2705375000           0.0460013655         0.0017512161
    1.3408875000           0.0417586603         0.0016685055
    1.4112375000           0.0402178197         0.0016374334
    1.4815875000           0.0406700539         0.0016466138
    1.5519375000           0.0383677950         0.0015993289
    1.6222875000           0.0442369539         0.0017173032
    1.6926375000           0.0458384899         0.0017481131
    1.7629875000           0.0491244124         0.0018096853
    1.8333375000           0.0505810095         0.0018363190
    1.9036875000           0.0568144212         0.0019461830
    1.9740375000           0.0629141994         0.0020479941
    2.0443875000           0.0622836028         0.0020377046
    2.1147375000           0.0611215094         0.0020186053
    2.1850875000           0.0566801768         0.0019438823
    2.2554375000           0.0505623727         0.0018359806
    2.3257875000           0.0421273080         0.0016758542
    2.3961375000           0.0374165823         0.0015793793
