# Energy loss (eV)	Intensity (arb. units)	Error bar
   -8.4887275000           0.0002666667         0.0001333333
   -8.4183775000           0.0000081545         0.0000233160
   -8.3480275000           0.0000000000         0.0000000000
   -8.2776775000           0.0000000000         0.0000000000
   -8.2073275000           0.0000000000         0.0000000000
   -8.1369775000           0.0000000000         0.0000000000
   -8.0666275000           0.0000000000         0.0000000000
   -7.9962775000           0.0000000269         0.0000013385
   -7.9259275000           0.0000037853         0.0000158856
   -7.8555775000           0.0000628545         0.0000647325
   -7.7852275000           0.0000000000         0.0000000000
   -7.7148775000           0.0000000000         0.0000000000
   -7.6445275000           0.0000000000         0.0000000000
   -7.5741775000           0.0000000000         0.0000000000
   -7.5038275000           0.0000000000         0.0000000000
   -7.4334775000           0.0000000000         0.0000000000
   -7.3631275000           0.0002001881         0.0001155243
   -7.2927775000           0.0000133155         0.0000297942
   -7.2224275000           0.0001864964         0.0001115038
   -7.1520775000           0.0000000000         0.0000000000
   -7.0817275000           0.0000000000         0.0000000000
   -7.0113775000           0.0000032954         0.0000148221
   -6.9410275000           0.0000634967         0.0000650624
   -6.8706775000           0.0000055816         0.0000192900
   -6.8003275000           0.0001247270         0.0000911873
   -6.7299775000           0.0000028994         0.0000139029
   -6.6596275000           0.0000033223         0.0000148824
   -6.5892775000           0.0000672193         0.0000669424
   -6.5189275000           0.0000672930         0.0000669791
   -6.4485775000           0.0000621655         0.0000643767
   -6.3782275000           0.0000637673         0.0000652009
   -6.3078775000           0.0000695660         0.0000681009
   -6.2375275000           0.0000663042         0.0000664852
   -6.1671775000           0.0000071682         0.0000218605
   -6.0968275000           0.0002072145         0.0001175343
   -6.0264775000           0.0001894005         0.0001123686
   -5.9561275000           0.0001400764         0.0000966355
   -5.8857775000           0.0002140914         0.0001194687
   -5.8154275000           0.0003131051         0.0001444773
   -5.7450775000           0.0002690490         0.0001339276
   -5.6747275000           0.0002601029         0.0001316822
   -5.6043775000           0.0000702708         0.0000684450
   -5.5340275000           0.0001961878         0.0001143643
   -5.4636775000           0.0000643178         0.0000654817
   -5.3933275000           0.0000796467         0.0000728683
   -5.3229775000           0.0002078145         0.0001177043
   -5.2526275000           0.0003242166         0.0001470185
   -5.1822775000           0.0001327339         0.0000940687
   -5.1119275000           0.0001326443         0.0000940370
   -5.0415775000           0.0001333423         0.0000942841
   -4.9712275000           0.0001302012         0.0000931670
   -4.9008775000           0.0000698884         0.0000682585
   -4.8305275000           0.0001355416         0.0000950585
   -4.7601775000           0.0001522572         0.0001007496
   -4.6898275000           0.0003879687         0.0001608247
   -4.6194775000           0.0002645522         0.0001328037
   -4.5491275000           0.0002628213         0.0001323685
   -4.4787775000           0.0002057359         0.0001171142
   -4.4084275000           0.0002572013         0.0001309456
   -4.3380775000           0.0001376085         0.0000957805
   -4.2677275000           0.0017313144         0.0003397366
   -4.1973775000           0.0005299628         0.0001879650
   -4.1270275000           0.0001978637         0.0001148517
   -4.0566775000           0.0003313714         0.0001486318
   -3.9863275000           0.0003448750         0.0001516300
   -3.9159775000           0.0002069258         0.0001174524
   -3.8456275000           0.0003775971         0.0001586605
   -3.7752775000           0.0001395819         0.0000964648
   -3.7049275000           0.0001405079         0.0000967843
   -3.6345775000           0.0001956442         0.0001142057
   -3.5642275000           0.0001264049         0.0000917987
