# Energy loss (eV)	Intensity (arb. units)	Error bar
   -8.2837125000           0.0010578050         0.0002655567
   -8.2133625000           0.0000010634         0.0000084198
   -8.1430125000           0.0000000000         0.0000000000
   -8.0726625000           0.0000000000         0.0000000000
   -8.0023125000           0.0000050530         0.0000183539
   -7.9319625000           0.0000616137         0.0000640904
   -7.8616125000           0.0000050530         0.0000183539
   -7.7912625000           0.0000616137         0.0000640904
   -7.7209125000           0.0000035446         0.0000153724
   -7.6505625000           0.0001297887         0.0000930192
   -7.5802125000           0.0000000000         0.0000000000
   -7.5098625000           0.0000017723         0.0000108699
   -7.4395125000           0.0000648943         0.0000657745
   -7.3691625000           0.0000000000         0.0000000000
   -7.2988125000           0.0000050127         0.0000182805
   -7.2284625000           0.0001278293         0.0000923144
   -7.1581125000           0.0000004914         0.0000057236
   -7.0877625000           0.0000000000         0.0000000000
   -7.0174125000           0.0000000000         0.0000000000
   -6.9470625000           0.0000000000         0.0000000000
   -6.8767125000           0.0000000000         0.0000000000
   -6.8063625000           0.0000151589         0.0000317898
   -6.7360125000           0.0001848411         0.0001110078
   -6.6656625000           0.0000000000         0.0000000000
   -6.5953125000           0.0000666667         0.0000666667
   -6.5249625000           0.0000000000         0.0000000000
   -6.4546125000           0.0000000000         0.0000000000
   -6.3842625000           0.0000002687         0.0000042321
   -6.3139125000           0.0000132476         0.0000297182
   -6.2435625000           0.0001316953         0.0000937000
   -6.1732125000           0.0002614794         0.0001320301
   -6.1028625000           0.0001266424         0.0000918848
   -6.0325125000           0.0000051470         0.0000185238
   -5.9621625000           0.0000847445         0.0000751640
   -5.8918125000           0.0003314267         0.0001486442
   -5.8214625000           0.0003279233         0.0001478565
   -5.7511125000           0.0003274908         0.0001477590
   -5.6807625000           0.0001378949         0.0000958801
   -5.6104125000           0.0002721583         0.0001346992
   -5.5400625000           0.0004686617         0.0001767600
   -5.4697125000           0.0004602087         0.0001751587
   -5.3993625000           0.0002926704         0.0001396831
   -5.3290125000           0.0005450819         0.0001906274
   -5.2586625000           0.0006313362         0.0002051562
   -5.1883125000           0.0002536418         0.0001300364
   -5.1179625000           0.0001434449         0.0000977906
   -5.0476125000           0.0003037591         0.0001423046
   -4.9772625000           0.0007131153         0.0002180390
   -4.9069125000           0.0003883072         0.0001608948
   -4.8365625000           0.0004009317         0.0001634894
   -4.7662125000           0.0002601503         0.0001316942
   -4.6958625000           0.0004103296         0.0001653944
   -4.6255125000           0.0004794678         0.0001787862
   -4.5551625000           0.0005901571         0.0001983527
   -4.4848125000           0.0004116814         0.0001656666
   -4.4144625000           0.0005737312         0.0001955729
   -4.3441125000           0.0002885305         0.0001386916
   -4.2737625000           0.0005131318         0.0001849562
   -4.2034125000           0.0002257754         0.0001226853
   -4.1330625000           0.0004471792         0.0001726614
   -4.0627125000           0.0003876707         0.0001607629
   -3.9923625000           0.0003905601         0.0001613609
   -3.9220125000           0.0002374598         0.0001258199
   -3.8516625000           0.0006504847         0.0002082442
   -3.7813125000           0.0002706490         0.0001343252
   -3.7109625000           0.0005254958         0.0001871712
   -3.6406125000           0.0003375859         0.0001500191
   -3.5702625000           0.0004040407         0.0001641220
   -3.4999125000           0.0005251232         0.0001871048
   -3.4295625000           0.0002682215         0.0001337215
   -3.3592125000           0.0004081993         0.0001649645
   -3.2888625000           0.0003567990         0.0001542290
   -3.2185125000           0.0007831308         0.0002284923
   -3.1481625000           0.0005432305         0.0001903034
   -3.0778125000           0.0007210040         0.0002192417
   -3.0074625000           0.0006431742         0.0002070707
   -2.9371125000           0.0002094910         0.0001181781
   -2.8667625000           0.0004878102         0.0001803349
   -2.7964125000           0.0006633860         0.0002102992
   -2.7260625000           0.0007024751         0.0002164063
   -2.6557125000           0.0002773580         0.0001359799
   -2.5853625000           0.0002172077         0.0001203350
   -2.5150125000           0.0005417423         0.0001900425
   -2.4446625000           0.0007291107         0.0002204708
