# Energy loss (eV)	Intensity (arb. units)	Error bar
   -5.2227625000           0.0000957416         0.0000729313
   -5.1530125000           0.0000434174         0.0000491129
   -5.0832625000           0.0002412106         0.0001157609
   -5.0135125000           0.0000713740         0.0000629700
   -4.9437625000           0.0001518645         0.0000918527
   -4.8740125000           0.0001263827         0.0000837930
   -4.8042625000           0.0001499544         0.0000912732
   -4.7345125000           0.0000557188         0.0000556371
   -4.6647625000           0.0001201325         0.0000816947
   -4.5950125000           0.0002878808         0.0001264649
   -4.5252625000           0.0002620818         0.0001206652
   -4.4555125000           0.0002309742         0.0001132780
   -4.3857625000           0.0002851299         0.0001258593
   -4.3160125000           0.0004499396         0.0001581033
   -4.2462625000           0.0003413099         0.0001377014
   -4.1765125000           0.0003137829         0.0001320317
   -4.1067625000           0.0002172879         0.0001098706
   -4.0370125000           0.0003172251         0.0001327540
   -3.9672625000           0.0002377591         0.0001149297
   -3.8975125000           0.0003262750         0.0001346343
   -3.8277625000           0.0003645401         0.0001423103
   -3.7580125000           0.0005236427         0.0001705616
   -3.6882625000           0.0003601486         0.0001414505
   -3.6185125000           0.0003233692         0.0001340334
   -3.5487625000           0.0003832387         0.0001459145
   -3.4790125000           0.0001754636         0.0000987319
   -3.4092625000           0.0003766555         0.0001446558
   -3.3395125000           0.0002875420         0.0001263905
   -3.2697625000           0.0003724909         0.0001438539
   -3.2000125000           0.0002768268         0.0001240132
   -3.1302625000           0.0001776430         0.0000993431
   -3.0605125000           0.0005089969         0.0001681595
   -2.9907625000           0.0005531353         0.0001752990
   -2.9210125000           0.0003482498         0.0001390943
   -2.8512625000           0.0004835367         0.0001638998
   -2.7815125000           0.0003732867         0.0001440075
   -2.7117625000           0.0003500293         0.0001394492
   -2.6420125000           0.0003235201         0.0001340647
   -2.5722625000           0.0005093438         0.0001682168
   -2.5025125000           0.0003830183         0.0001458725
   -2.4327625000           0.0004132472         0.0001515196
   -2.3630125000           0.0005953539         0.0001818659
   -2.2932625000           0.0003314600         0.0001356998
   -2.2235125000           0.0002874522         0.0001263707
   -2.1537625000           0.0004752610         0.0001624912
   -2.0840125000           0.0005059575         0.0001676566
   -2.0142625000           0.0002250057         0.0001118048
   -1.9445125000           0.0003006953         0.0001292490
   -1.8747625000           0.0004999388         0.0001666565
   -1.8050125000           0.0003587650         0.0001411786
   -1.7352625000           0.0007168103         0.0001995565
   -1.6655125000           0.0007009046         0.0001973300
   -1.5957625000           0.0004363454         0.0001556965
   -1.5260125000           0.0003819979         0.0001456781
   -1.4562625000           0.0003633075         0.0001420695
   -1.3865125000           0.0010470419         0.0002411825
   -1.3167625000           0.0008200943         0.0002134497
   -1.2470125000           0.0005513175         0.0001750107
   -1.1772625000           0.0003633336         0.0001420746
   -1.1075125000           0.0008070120         0.0002117404
   -1.0377625000           0.0004433139         0.0001569349
   -0.9680125000           0.0004688435         0.0001613904
   -0.8982625000           0.0007009250         0.0001973329
   -0.8285125000           0.0006482483         0.0001897730
   -0.7587625000           0.0008274682         0.0002144072
   -0.6890125000           0.0006969554         0.0001967733
   -0.6192625000           0.0008227145         0.0002137905
   -0.5495125000           0.0006001850         0.0001826023
   -0.4797625000           0.0011237339         0.0002498593
   -0.4100125000           0.0009516251         0.0002299306
   -0.3402625000           0.0011721496         0.0002551851
   -0.2705125000           0.0011575065         0.0002535861
   -0.2007625000           0.0013390705         0.0002727504
   -0.1310125000           0.0017415933         0.0003110550
   -0.0612625000           0.0096452255         0.0007320149
    0.0084875000           0.0861897594         0.0021882230
    0.0782375000           0.0298451244         0.0012876577
    0.1479875000           0.0095854339         0.0007297425
    0.2177375000           0.0075925338         0.0006494670
    0.2874875000           0.0082825598         0.0006783378
    0.3572375000           0.0078463402         0.0006602331
    0.4269875000           0.0089693794         0.0007059029
    0.4967375000           0.0094231387         0.0007235383
    0.5664875000           0.0098633052         0.0007402441
    0.6362375000           0.0107955654         0.0007744376
    0.7059875000           0.0114364576         0.0007970939
    0.7757375000           0.0119333166         0.0008142248
    0.8454875000           0.0123519775         0.0008283846
    0.9152375000           0.0151709275         0.0009180574
    0.9849875000           0.0149976397         0.0009127991
    1.0547375000           0.0172705227         0.0009795272
    1.1244875000           0.0170110907         0.0009721423
    1.1942375000           0.0184343575         0.0010119936
    1.2639875000           0.0180267091         0.0010007416
    1.3337375000           0.0227835570         0.0011250570
    1.4034875000           0.0274718505         0.0012354003
    1.4732375000           0.0386431102         0.0014652097
    1.5429875000           0.0538545493         0.0017297166
    1.6127375000           0.0634457119         0.0018774349
    1.6824875000           0.0678639840         0.0019417058
    1.7522375000           0.0713717349         0.0019912550
    1.8219875000           0.0714410265         0.0019922214
    1.8917375000           0.0701687205         0.0019744017
    1.9614875000           0.0663784831         0.0019203368
    2.0312375000           0.0646687833         0.0018954446
    2.1009875000           0.0626623970         0.0018658093
    2.1707375000           0.0600597735         0.0018266511
    2.2404875000           0.0558979037         0.0017622256
    2.3102375000           0.0562282782         0.0017674256
    2.3799875000           0.0483599051         0.0016391038
    2.4497375000           0.0478422245         0.0016303071
    2.5194875000           0.0465085050         0.0016074221
    2.5892375000           0.0447616532         0.0015769459
    2.6589875000           0.0423124236         0.0015331961
    2.7287375000           0.0412206065         0.0015132857
    2.7984875000           0.0386206514         0.0014647839
    2.8682375000           0.0378581762         0.0014502524
    2.9379875000           0.0361991385         0.0014181196
    3.0077375000           0.0350058324         0.0013945496
