# Energy loss (eV)	Intensity (arb. units)	Error bar
   -1.2233662500           0.0033134061         0.0004666549
   -1.1530162500           0.0035777447         0.0004849122
   -1.0826662500           0.0034660290         0.0004772814
   -1.0123162500           0.0041122992         0.0005198772
   -0.9419662500           0.0037705391         0.0004978061
   -0.8716162500           0.0039769834         0.0005112524
   -0.8012662500           0.0037151230         0.0004941344
   -0.7309162500           0.0058366249         0.0006193546
   -0.6605662500           0.0045859675         0.0005490020
   -0.5902162500           0.0056623892         0.0006100400
   -0.5198662500           0.0051449322         0.0005814981
   -0.4495162500           0.0050908272         0.0005784324
   -0.3791662500           0.0052148493         0.0005854359
   -0.3088162500           0.0058428849         0.0006196866
   -0.2384662500           0.0063655806         0.0006468111
   -0.1681162500           0.0070247569         0.0006794760
   -0.0977662500           0.0110282399         0.0008513567
   -0.0274162500           0.0658096759         0.0020797126
    0.0429337500           0.1988569562         0.0036151710
    0.1132837500           0.1648959464         0.0032920274
    0.1836337500           0.1031062516         0.0026031605
    0.2539837500           0.0696984060         0.0021402765
    0.3243337500           0.0564626345         0.0019263670
    0.3946837500           0.0526205383         0.0018596709
    0.4650337500           0.0573693956         0.0019417736
    0.5353837500           0.0648591560         0.0020646389
    0.6057337500           0.0745365500         0.0022133143
    0.6760837500           0.0814553718         0.0023137600
    0.7464337500           0.0841448755         0.0023516478
    0.8167837500           0.0983878544         0.0025428995
    0.8871337500           0.1038295456         0.0026122752
    0.9574837500           0.1156518652         0.0027569873
    1.0278337500           0.1269659417         0.0028886975
    1.0981837500           0.1326339492         0.0029524721
    1.1685337500           0.1314140896         0.0029388635
    1.2388837500           0.1313173345         0.0029377814
    1.3092337500           0.1257500766         0.0028748327
    1.3795837500           0.1175543889         0.0027795717
    1.4499337500           0.1136324250         0.0027328109
    1.5202837500           0.1112209931         0.0027036585
    1.5906337500           0.1063131414         0.0026433333
    1.6609837500           0.1058485169         0.0026375508
    1.7313337500           0.1088581124         0.0026747848
    1.8016837500           0.1090034397         0.0026765697
    1.8720337500           0.1211045799         0.0028212316
    1.9423837500           0.1338914866         0.0029664357
    2.0127337500           0.1452142550         0.0030893213
    2.0830837500           0.1548117028         0.0031897772
    2.1534337500           0.1525313952         0.0031661980
    2.2237837500           0.1414963906         0.0030495175
    2.2941337500           0.1264112061         0.0028823800
    2.3644837500           0.1080041725         0.0026642730
    2.4348337500           0.0963316802         0.0025161876
    2.5051837500           0.0923353305         0.0024634424
    2.5755337500           0.0877375601         0.0024013266
    2.6458837500           0.0871341607         0.0023930550
    2.7162337500           0.0881165790         0.0024065078
    2.7865837500           0.0891415066         0.0024204629
    2.8569337500           0.0909188968         0.0024444746
    2.9272837500           0.0887761809         0.0024154980
    2.9976337500           0.0921257009         0.0024606444
    3.0679837500           0.0932409880         0.0024754940
    3.1383337500           0.0960141774         0.0025120376
    3.2086837500           0.1021292691         0.0025907981
    3.2790337500           0.1046757924         0.0026228991
    3.3493837500           0.1154925798         0.0027550881
    3.4197337500           0.1326426154         0.0029525686
    3.4900837500           0.1488687971         0.0031279535
    3.5604337500           0.1848125626         0.0034851718
    3.6307837500           0.2288300047         0.0038780637
    3.7011337500           0.2924372782         0.0043840431
    3.7714837500           0.3447649549         0.0047601431
    3.8418337500           0.4003824871         0.0051297475
