# Energy loss (eV)	Intensity (arb. units)	Error bar
   -4.7435125000           0.0003315743         0.0001486774
   -4.6737625000           0.0004688966         0.0001768043
   -4.6040125000           0.0005136084         0.0001850421
   -4.5342625000           0.0004914749         0.0001810110
   -4.4645125000           0.0008181843         0.0002335500
   -4.3947625000           0.0009502054         0.0002516884
   -4.3250125000           0.0007308050         0.0002207268
   -4.2552625000           0.0005787717         0.0001964301
   -4.1855125000           0.0007628647         0.0002255164
   -4.1157625000           0.0010974137         0.0002704827
   -4.0460125000           0.0011523387         0.0002771689
   -3.9762625000           0.0010032339         0.0002586161
   -3.9065125000           0.0009925184         0.0002572312
   -3.8367625000           0.0007878428         0.0002291786
   -3.7670125000           0.0008182837         0.0002335642
   -3.6972625000           0.0008753032         0.0002415648
   -3.6275125000           0.0011343285         0.0002749944
   -3.5577625000           0.0011994752         0.0002827809
   -3.4880125000           0.0011880489         0.0002814307
   -3.4182625000           0.0011117247         0.0002722407
   -3.3485125000           0.0008297827         0.0002351996
   -3.2787625000           0.0007156425         0.0002184250
   -3.2090125000           0.0007751229         0.0002273211
   -3.1392625000           0.0010572092         0.0002654819
   -3.0695125000           0.0009506739         0.0002517504
   -2.9997625000           0.0009626087         0.0002533257
   -2.9300125000           0.0011455405         0.0002763501
   -2.8602625000           0.0009149242         0.0002469716
   -2.7905125000           0.0010296660         0.0002620008
   -2.7207625000           0.0014252586         0.0003082487
   -2.6510125000           0.0013680964         0.0003020040
   -2.5812625000           0.0017066693         0.0003373099
   -2.5115125000           0.0016341073         0.0003300613
   -2.4417625000           0.0011438813         0.0002761499
   -2.3720125000           0.0011438883         0.0002761507
   -2.3022625000           0.0013711034         0.0003023357
   -2.2325125000           0.0012854786         0.0002927432
   -2.1627625000           0.0013407722         0.0002989729
   -2.0930125000           0.0015172983         0.0003180459
   -2.0232625000           0.0013904935         0.0003044660
   -1.9535125000           0.0014302303         0.0003087858
   -1.8837625000           0.0011759344         0.0002799922
   -1.8140125000           0.0012996822         0.0002943560
   -1.7442625000           0.0014770492         0.0003137992
   -1.6745125000           0.0013050781         0.0002949664
   -1.6047625000           0.0010618901         0.0002660689
   -1.5350125000           0.0015204417         0.0003183752
   -1.4652625000           0.0013392890         0.0002988075
   -1.3955125000           0.0016160030         0.0003282279
   -1.3257625000           0.0013546292         0.0003005139
   -1.2560125000           0.0014081639         0.0003063945
   -1.1862625000           0.0016651239         0.0003331790
   -1.1165125000           0.0018209444         0.0003484197
   -1.0467625000           0.0017465197         0.0003412252
   -0.9770125000           0.0017202579         0.0003386501
   -0.9072625000           0.0016840280         0.0003350650
   -0.8375125000           0.0016498251         0.0003316449
   -0.7677625000           0.0015458472         0.0003210241
   -0.6980125000           0.0018670217         0.0003528004
   -0.6282625000           0.0016929911         0.0003359555
   -0.5585125000           0.0018565160         0.0003518064
   -0.4887625000           0.0021400413         0.0003777161
   -0.4190125000           0.0026981265         0.0004241168
   -0.3492625000           0.0027542132         0.0004285023
   -0.2795125000           0.0023139944         0.0003927675
   -0.2097625000           0.0028505422         0.0004359314
   -0.1400125000           0.0038979737         0.0005097695
   -0.0702625000           0.0151163411         0.0010038705
   -0.0005125000           0.0599458058         0.0019990966
    0.0692375000           0.0498313328         0.0018226598
    0.1389875000           0.0247769768         0.0012852231
    0.2087375000           0.0223580805         0.0012208762
    0.2784875000           0.0275346087         0.0013548581
    0.3482375000           0.0322731298         0.0014668135
