# Energy loss (eV)	Intensity (arb. units)	Error bar
    4.9208625000           0.0041750488         0.0004816089
    4.9906125000           0.0049410121         0.0005239281
    5.0603625000           0.0045197196         0.0005010943
    5.1301125000           0.0052974673         0.0005424977
    5.1998625000           0.0055396497         0.0005547597
    5.2696125000           0.0053435688         0.0005448531
    5.3393625000           0.0051369765         0.0005342168
    5.4091125000           0.0044217870         0.0004956358
    5.4788625000           0.0049762499         0.0005257930
    5.5486125000           0.0043392590         0.0004909887
    5.6183625000           0.0045222264         0.0005012333
    5.6881125000           0.0041554555         0.0004804775
    5.7578625000           0.0048973854         0.0005216100
    5.8276125000           0.0043440603         0.0004912603
    5.8973625000           0.0033040099         0.0004284345
    5.9671125000           0.0039374821         0.0004677061
    6.0368625000           0.0034475325         0.0004376409
    6.1066125000           0.0031159467         0.0004160627
    6.1763625000           0.0034741958         0.0004393300
    6.2461125000           0.0030658941         0.0004127075
    6.3158625000           0.0034303314         0.0004365478
    6.3856125000           0.0043870904         0.0004936874
    6.4553625000           0.0029343811         0.0004037588
    6.5251125000           0.0029884029         0.0004074584
    6.5948625000           0.0026528752         0.0003839036
    6.6646125000           0.0039367040         0.0004676599
    6.7343625000           0.0029378461         0.0004039971
    6.8041125000           0.0030564819         0.0004120735
    6.8738625000           0.0037963779         0.0004592493
    6.9436125000           0.0031715255         0.0004197569
    7.0133625000           0.0030046899         0.0004085673
    7.0831125000           0.0033564324         0.0004318199
    7.1528625000           0.0030086275         0.0004088349
    7.2226125000           0.0034868713         0.0004401307
    7.2923625000           0.0034629190         0.0004386164
    7.3621125000           0.0031473847         0.0004181563
    7.4318625000           0.0030993479         0.0004149530
    7.5016125000           0.0033434932         0.0004309868
    7.5713625000           0.0036906035         0.0004528063
    7.6411125000           0.0029432095         0.0004043657
    7.7108625000           0.0023973910         0.0003649498
    7.7806125000           0.0023280474         0.0003596331
    7.8503625000           0.0025017565         0.0003728089
    7.9201125000           0.0026991921         0.0003872404
    7.9898625000           0.0022047067         0.0003499767
    8.0596125000           0.0026414783         0.0003830781
    8.1293625000           0.0020600060         0.0003382969
    8.1991125000           0.0023539232         0.0003616262
    8.2688625000           0.0012393850         0.0002624018
    8.3386125000           0.0015598483         0.0002943777
    8.4083625000           0.0016873380         0.0003061715
    8.4781125000           0.0020654955         0.0003387473
    8.5478625000           0.0015703933         0.0002953711
    8.6176125000           0.0016317553         0.0003010865
    8.6873625000           0.0015026844         0.0002889333
    8.7571125000           0.0015448796         0.0002929618
    8.8268625000           0.0016646391         0.0003041052
    8.8966125000           0.0015806041         0.0002963298
    8.9663625000           0.0012883821         0.0002675384
    9.0361125000           0.0011923314         0.0002573726
    9.1058625000           0.0014497767         0.0002838013
    9.1756125000           0.0015809415         0.0002963614
    9.2453625000           0.0012923655         0.0002679516
    9.3151125000           0.0010902531         0.0002461089
    9.3848625000           0.0012292532         0.0002613271
    9.4546125000           0.0011404444         0.0002517102
    9.5243625000           0.0011133042         0.0002486971
    9.5941125000           0.0008741602         0.0002203734
    9.6638625000           0.0011069316         0.0002479843
    9.7336125000           0.0011388273         0.0002515317
    9.8033625000           0.0011038186         0.0002476353
    9.8731125000           0.0012836043         0.0002670419
    9.9428625000           0.0008909765         0.0002224830
   10.0126125000           0.0009237532         0.0002265384
   10.0823625000           0.0007124637         0.0001989505
   10.1521125000           0.0009869397         0.0002341580
   10.2218625000           0.0013408063         0.0002729272
   10.2916125000           0.0011810062         0.0002561473
   10.3613625000           0.0005632361         0.0001768923
   10.4311125000           0.0009248770         0.0002266761
   10.5008625000           0.0013137165         0.0002701560
   10.5706125000           0.0011418292         0.0002518630
   10.6403625000           0.0011630552         0.0002541932
   10.7101125000           0.0008626591         0.0002189190
   10.7798625000           0.0010182577         0.0002378442
   10.8496125000           0.0007255737         0.0002007726
   10.9193625000           0.0002775752         0.0001241807
   10.9891125000           0.0002853282         0.0001259030
   11.0588625000           0.0007222222         0.0002003084
