# Energy loss (eV)	Intensity (arb. units)	Error bar
    9.0328350000           0.0442923803         0.0018334018
    9.1031850000           0.0414606398         0.0017738265
    9.1735350000           0.0400608767         0.0017436261
    9.2438850000           0.0393030237         0.0017270548
    9.3142350000           0.0354640518         0.0016405418
    9.3845850000           0.0349121280         0.0016277260
    9.4549350000           0.0345264293         0.0016187097
    9.5252850000           0.0308548015         0.0015302223
    9.5956350000           0.0297501841         0.0015025812
    9.6659850000           0.0290666918         0.0014852205
    9.7363350000           0.0300841237         0.0015109908
    9.8066850000           0.0292112189         0.0014889084
    9.8770350000           0.0278539178         0.0014539058
    9.9473850000           0.0277564123         0.0014513588
   10.0177350000           0.0291639312         0.0014877028
   10.0880850000           0.0272679208         0.0014385307
   10.1584350000           0.0251285918         0.0013809476
   10.2287850000           0.0241014941         0.0013524310
   10.2991350000           0.0232738805         0.0013290078
   10.3694850000           0.0242441426         0.0013564274
   10.4398350000           0.0229086791         0.0013185395
   10.5101850000           0.0218343719         0.0012872517
   10.5805350000           0.0232362424         0.0013279328
   10.6508850000           0.0233344683         0.0013307366
   10.7212350000           0.0189052929         0.0011978015
   10.7915850000           0.0190949776         0.0012037955
   10.8619350000           0.0196486675         0.0012211238
   10.9322850000           0.0170732644         0.0011382861
   11.0026350000           0.0168001754         0.0011291459
   11.0729850000           0.0173232972         0.0011465907
   11.1433350000           0.0147843457         0.0010592396
   11.2136850000           0.0110035494         0.0009138176
   11.2840350000           0.0071191338         0.0007350328
   11.3543850000           0.0063747852         0.0006955461
