# Energy loss (eV)	Intensity (arb. units)	Error bar
    6.5331125000           0.0263546362         0.0012100192
    6.6028625000           0.0270771350         0.0012264931
    6.6726125000           0.0289055225         0.0012672262
    6.7423625000           0.0274720498         0.0012354048
    6.8121125000           0.0288099609         0.0012651298
    6.8818625000           0.0294054648         0.0012781381
    6.9516125000           0.0289870638         0.0012690124
    7.0213625000           0.0280038738         0.0012473054
    7.0911125000           0.0285252646         0.0012588633
    7.1608625000           0.0264301335         0.0012117511
    7.2306125000           0.0259964364         0.0012017681
    7.3003625000           0.0254785088         0.0011897364
    7.3701125000           0.0249067530         0.0011763114
    7.4398625000           0.0232018095         0.0011353367
    7.5096125000           0.0219047711         0.0011031463
    7.5793625000           0.0209713835         0.0010793873
    7.6491125000           0.0230295480         0.0011311142
    7.7188625000           0.0214298779         0.0010911227
    7.7886125000           0.0167461335         0.0009645417
    7.8583625000           0.0191719875         0.0010320419
    7.9281125000           0.0166661711         0.0009622361
    7.9978625000           0.0161951775         0.0009485421
    8.0676125000           0.0158159275         0.0009373701
    8.1373625000           0.0160539010         0.0009443958
    8.2071125000           0.0153159089         0.0009224336
    8.2768625000           0.0144108012         0.0008947626
    8.3466125000           0.0141481957         0.0008865725
    8.4163625000           0.0136633883         0.0008712503
    8.4861125000           0.0130591056         0.0008517663
    8.5558625000           0.0122178866         0.0008238759
    8.6256125000           0.0121518166         0.0008216453
    8.6953625000           0.0118317470         0.0008107523
    8.7651125000           0.0122250452         0.0008241172
    8.8348625000           0.0108539982         0.0007765307
    8.9046125000           0.0103280758         0.0007574840
    8.9743625000           0.0094321342         0.0007238836
    9.0441125000           0.0091345265         0.0007123719
    9.1138625000           0.0078428880         0.0006600879
    9.1836125000           0.0069947343         0.0006233750
    9.2533625000           0.0057521327         0.0005652990
    9.3231125000           0.0064853881         0.0006002494
    9.3928625000           0.0057628448         0.0005658251
    9.4626125000           0.0055878178         0.0005571663
    9.5323625000           0.0059691277         0.0005758630
    9.6021125000           0.0057286756         0.0005641452
    9.6718625000           0.0044852938         0.0004991823
    9.7416125000           0.0047697172         0.0005147662
    9.8113625000           0.0047028228         0.0005111438
    9.8811125000           0.0047169955         0.0005119134
    9.9508625000           0.0039530234         0.0004686282
   10.0206125000           0.0041003239         0.0004772796
   10.0903625000           0.0034117318         0.0004353627
   10.1601125000           0.0037498404         0.0004564258
   10.2298625000           0.0034153261         0.0004355919
   10.2996125000           0.0030887869         0.0004142454
   10.3693625000           0.0032297301         0.0004235911
   10.4391125000           0.0025359747         0.0003753498
   10.5088625000           0.0030509082         0.0004116976
   10.5786125000           0.0037929267         0.0004590405
   10.6483625000           0.0031650454         0.0004193279
   10.7181125000           0.0024556536         0.0003693578
   10.7878625000           0.0032891371         0.0004274691
   10.8576125000           0.0025827947         0.0003787989
   10.9273625000           0.0031290428         0.0004169361
   10.9971125000           0.0029970208         0.0004080455
   11.0668625000           0.0028808603         0.0004000597
   11.1366125000           0.0027164738         0.0003884781
   11.2063625000           0.0030045384         0.0004085570
   11.2761125000           0.0019622143         0.0003301695
   11.3458625000           0.0024441530         0.0003684919
   11.4156125000           0.0020950456         0.0003411619
   11.4853625000           0.0017580511         0.0003125212
   11.5551125000           0.0017938666         0.0003156885
   11.6248625000           0.0019093953         0.0003256954
   11.6946125000           0.0020455926         0.0003371113
   11.7643625000           0.0014376355         0.0002826104
   11.8341125000           0.0018657624         0.0003219526
   11.9038625000           0.0021814734         0.0003481278
   11.9736125000           0.0017166014         0.0003088151
   12.0433625000           0.0020504297         0.0003375096
   12.1131125000           0.0014923976         0.0002879427
   12.1828625000           0.0022792939         0.0003558475
   12.2526125000           0.0013826702         0.0002771552
   12.3223625000           0.0015784871         0.0002961313
   12.3921125000           0.0014679637         0.0002855758
   12.4618625000           0.0017857834         0.0003149765
   12.5316125000           0.0017013064         0.0003074362
   12.6013625000           0.0006914946         0.0001960009
   12.6711125000           0.0014353651         0.0002823872
   12.7408625000           0.0012457840         0.0002630784
   12.8106125000           0.0012719719         0.0002658291
   12.8803625000           0.0012235564         0.0002607208
   12.9501125000           0.0011928078         0.0002574240
   13.0198625000           0.0013498196         0.0002738430
   13.0896125000           0.0008959891         0.0002231080
   13.1593625000           0.0005659469         0.0001773175
