# Energy loss (eV)	Intensity (arb. units)	Error bar
   -5.4300375000           0.0000151433         0.0000290051
   -5.3602875000           0.0001042375         0.0000760984
   -5.2905375000           0.0000749519         0.0000645290
   -5.2207875000           0.0001688169         0.0000968438
   -5.1510375000           0.0002463203         0.0001169806
   -5.0812875000           0.0000016413         0.0000095489
   -5.0115375000           0.0001260904         0.0000836960
   -4.9417875000           0.0000941118         0.0000723079
   -4.8720375000           0.0000259028         0.0000379347
   -4.8022875000           0.0001365260         0.0000870906
   -4.7325375000           0.0001458836         0.0000900258
   -4.6627875000           0.0002073875         0.0001073384
   -4.5930375000           0.0001609259         0.0000945533
   -4.5232875000           0.0002122631         0.0001085928
   -4.4535375000           0.0001243528         0.0000831173
   -4.3837875000           0.0001077804         0.0000773809
   -4.3140375000           0.0000460234         0.0000505653
   -4.2442875000           0.0000588863         0.0000571967
   -4.1745375000           0.0001628270         0.0000951102
   -4.1047875000           0.0000172115         0.0000309224
   -4.0350375000           0.0001002448         0.0000746268
   -3.9652875000           0.0002161842         0.0001095912
   -3.8955375000           0.0002052210         0.0001067763
   -3.8257875000           0.0002039389         0.0001064422
   -3.7560375000           0.0002030654         0.0001062140
   -3.6862875000           0.0001402725         0.0000882775
   -3.6165375000           0.0001519725         0.0000918854
   -3.5467875000           0.0001761538         0.0000989258
   -3.4770375000           0.0001438785         0.0000894050
   -3.4072875000           0.0001257962         0.0000835983
   -3.3375375000           0.0002539252         0.0001187727
   -3.2677875000           0.0003431368         0.0001380694
   -3.1980375000           0.0001552921         0.0000928835
   -3.1282875000           0.0003370430         0.0001368379
   -3.0585375000           0.0001949101         0.0001040593
   -2.9887875000           0.0003182864         0.0001329759
   -2.9190375000           0.0001078850         0.0000774184
   -2.8492875000           0.0000623232         0.0000588422
   -2.7795375000           0.0002266379         0.0001122096
   -2.7097875000           0.0001739238         0.0000982977
   -2.6400375000           0.0002489430         0.0001176017
   -2.5702875000           0.0000628781         0.0000591035
   -2.5005375000           0.0000641519         0.0000596992
   -2.4307875000           0.0000517212         0.0000536041
   -2.3610375000           0.0002366210         0.0001146543
   -2.2912875000           0.0001641259         0.0000954888
   -2.2215375000           0.0002166855         0.0001097182
   -2.1517875000           0.0000972503         0.0000735037
   -2.0820375000           0.0001787408         0.0000996496
   -2.0122875000           0.0002252809         0.0001118732
   -1.9425375000           0.0003469975         0.0001388439
   -1.8727875000           0.0003183867         0.0001329968
   -1.8030375000           0.0001802493         0.0001000692
   -1.7332875000           0.0002760743         0.0001238445
   -1.6635375000           0.0004207827         0.0001528948
   -1.5937875000           0.0003527182         0.0001399838
   -1.5240375000           0.0003814457         0.0001455728
   -1.4542875000           0.0001745615         0.0000984777
   -1.3845375000           0.0004424583         0.0001567833
   -1.3147875000           0.0003208980         0.0001335203
   -1.2450375000           0.0004758517         0.0001625921
   -1.1752875000           0.0006328155         0.0001875004
   -1.1055375000           0.0004074042         0.0001504446
   -1.0357875000           0.0003788633         0.0001450792
   -0.9660375000           0.0004110289         0.0001511123
   -0.8962875000           0.0003369856         0.0001368262
   -0.8265375000           0.0003123061         0.0001317207
   -0.7567875000           0.0002883876         0.0001265762
   -0.6870375000           0.0003648839         0.0001423774
   -0.6172875000           0.0005140632         0.0001689943
   -0.5475375000           0.0004411862         0.0001565578
   -0.4777875000           0.0004346678         0.0001553969
   -0.4080375000           0.0004555417         0.0001590845
   -0.3382875000           0.0004565276         0.0001592565
   -0.2685375000           0.0009040988         0.0002241154
   -0.1987875000           0.0008496156         0.0002172576
