# Energy loss (eV)	Intensity (arb. units)	Error bar
    2.3590375000           0.1425895535         0.0028145411
    2.4287875000           0.1327754786         0.0027159557
    2.4985375000           0.1330304639         0.0027185624
    2.5682875000           0.1315346500         0.0027032352
    2.6380375000           0.1237628082         0.0026221578
    2.7077875000           0.1227350760         0.0026112478
    2.7775375000           0.1172123847         0.0025518227
    2.8472875000           0.1045111553         0.0024096007
    2.9170375000           0.1018407197         0.0023786168
    2.9867875000           0.0929433207         0.0022723375
    3.0565375000           0.0882973923         0.0022148162
    3.1262875000           0.0873649577         0.0022030907
    3.1960375000           0.0811466902         0.0021232403
    3.2657875000           0.0785460347         0.0020889396
    3.3355375000           0.0731562076         0.0020159945
    3.4052875000           0.0742138556         0.0020305152
    3.4750375000           0.0712954676         0.0019901908
    3.5447875000           0.0675951702         0.0019378564
    3.6145375000           0.0696488348         0.0019670739
    3.6842875000           0.0682922470         0.0019478228
    3.7540375000           0.0667969523         0.0019263805
    3.8237875000           0.0628411051         0.0018684680
    3.8935375000           0.0642360629         0.0018890924
    3.9632875000           0.0616654639         0.0018509076
    4.0330375000           0.0636846848         0.0018809673
    4.1027875000           0.0597036985         0.0018212282
    4.1725375000           0.0622833276         0.0018601572
    4.2422875000           0.0592219410         0.0018138654
    4.3120375000           0.0597115428         0.0018213478
    4.3817875000           0.0570750915         0.0017806848
    4.4515375000           0.0593322449         0.0018155539
    4.5212875000           0.0606100248         0.0018349996
    4.5910375000           0.0607040125         0.0018364218
    4.6607875000           0.0585284361         0.0018032137
    4.7305375000           0.0581577709         0.0017974947
    4.8002875000           0.0622275866         0.0018593246
    4.8700375000           0.0603745727         0.0018314319
    4.9397875000           0.0596548693         0.0018204833
    5.0095375000           0.0630584287         0.0018716960
    5.0792875000           0.0612297005         0.0018443563
    5.1490375000           0.0639629824         0.0018850727
    5.2187875000           0.0596610501         0.0018205776
    5.2885375000           0.0611043240         0.0018424670
    5.3582875000           0.0643900328         0.0018913551
    5.4280375000           0.0673174023         0.0019338706
    5.4977875000           0.0677659770         0.0019403032
    5.5675375000           0.0709275479         0.0019850489
    5.6372875000           0.0690610622         0.0019587562
    5.7070375000           0.0755413773         0.0020485954
    5.7767875000           0.0724754582         0.0020065927
    5.8465375000           0.0744037039         0.0020331107
    5.9162875000           0.0755124196         0.0020482027
    5.9860375000           0.0823149997         0.0021384704
    6.0557875000           0.0802961416         0.0021120835
    6.1255375000           0.0795617212         0.0021024023
    6.1952875000           0.0753962875         0.0020466271
    6.2650375000           0.0739145772         0.0020264169
    6.3347875000           0.0698300556         0.0019696313
    6.4045375000           0.0668424274         0.0019270361
    6.4742875000           0.0606039237         0.0018349073
    6.5440375000           0.0614439716         0.0018475806
    6.6137875000           0.0543474168         0.0017376136
    6.6835375000           0.0523402709         0.0017052252
    6.7532875000           0.0533321338         0.0017213066
    6.8230375000           0.0480432787         0.0016337292
    6.8927875000           0.0489365145         0.0016488466
    6.9625375000           0.0479854724         0.0016327460
    7.0322875000           0.0444573427         0.0015715764
    7.1020375000           0.0443295782         0.0015693165
    7.1717875000           0.0438909993         0.0015615341
    7.2415375000           0.0411079414         0.0015112162
    7.3112875000           0.0374339114         0.0014421032
    7.3810375000           0.0365862816         0.0014256827
    7.4507875000           0.0343723446         0.0013818736
    7.5205375000           0.0348178107         0.0013907993
    7.5902875000           0.0307909511         0.0013079023
    7.6600375000           0.0305342595         0.0013024392
    7.7297875000           0.0302356411         0.0012960547
    7.7995375000           0.0293268673         0.0012764288
    7.8692875000           0.0267785940         0.0012197129
    7.9390375000           0.0253455972         0.0011866291
    8.0087875000           0.0240218756         0.0011552267
    8.0785375000           0.0223390817         0.0011140288
    8.1482875000           0.0221016728         0.0011080933
    8.2180375000           0.0203307986         0.0010627741
    8.2877875000           0.0184436196         0.0010122478
    8.3575375000           0.0168535760         0.0009676310
    8.4272875000           0.0148853956         0.0009093769
    8.4970375000           0.0137473113         0.0008739219
    8.5667875000           0.0144650540         0.0008964453
    8.6365375000           0.0117496688         0.0008079353
    8.7062875000           0.0129845172         0.0008493304
    8.7760375000           0.0114456507         0.0007974142
    8.8457875000           0.0099856118         0.0007448196
    8.9155375000           0.0099453240         0.0007433155
    8.9852875000           0.0089444188         0.0007049200
    9.0550375000           0.0097210612         0.0007348870
    9.1247875000           0.0088386796         0.0007007409
    9.1945375000           0.0078739761         0.0006613948
    9.2642875000           0.0099998541         0.0007453506
    9.3340375000           0.0070569857         0.0006261428
    9.4037875000           0.0065685595         0.0006040861
    9.4735375000           0.0064493648         0.0005985800
    9.5432875000           0.0066581647         0.0006081924
    9.6130375000           0.0065096018         0.0006013689
    9.6827875000           0.0062015615         0.0005869678
    9.7525375000           0.0060536301         0.0005799248
    9.8222875000           0.0063264248         0.0005928474
    9.8920375000           0.0056797276         0.0005617298
    9.9617875000           0.0050165061         0.0005279155
   10.0315375000           0.0055265824         0.0005541050
   10.1012875000           0.0048501644         0.0005190892
   10.1710375000           0.0047654794         0.0005145375
   10.2407875000           0.0035149784         0.0004419011
   10.3105375000           0.0043950093         0.0004941328
   10.3802875000           0.0049345059         0.0005235831
   10.4500375000           0.0036682805         0.0004514348
   10.5197875000           0.0042236379         0.0004844033
   10.5895375000           0.0041348077         0.0004792823
   10.6592875000           0.0044326703         0.0004962454
   10.7290375000           0.0044821227         0.0004990058
   10.7987875000           0.0033641672         0.0004323172
   10.8685375000           0.0034362716         0.0004369256
   10.9382875000           0.0031029118         0.0004151915
   11.0080375000           0.0032539753         0.0004251781
   11.0777875000           0.0030954702         0.0004146933
   11.1475375000           0.0036933046         0.0004529720
   11.2172875000           0.0035925115         0.0004467482
   11.2870375000           0.0036431253         0.0004498843
   11.3567875000           0.0027617127         0.0003916995
   11.4265375000           0.0032240028         0.0004232154
   11.4962875000           0.0028510206         0.0003979825
   11.5660375000           0.0029499459         0.0004048282
   11.6357875000           0.0023469302         0.0003610887
   11.7055375000           0.0026340765         0.0003825410
   11.7752875000           0.0028374171         0.0003970318
   11.8450375000           0.0028351164         0.0003968708
   11.9147875000           0.0025715878         0.0003779762
   11.9845375000           0.0019269106         0.0003271859
   12.0542875000           0.0017874443         0.0003151229
   12.1240375000           0.0012905329         0.0002677616
   12.1937875000           0.0006416301         0.0001888018
   12.2635375000           0.0014444444         0.0002832789
